id,text,doc_id,paper_title,paper_structure,year,prev_text,prev_section,next_text,next_section,label,Comments
10048,"A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment
==========================================================================================
4. Evaluation -- 37/74
==========================================================================================
2. Results -- 4/41
------------------------------------------------------------------------------------------
Participant P8, who can write texts beyond the scope of LS in MS Word, stated that EasyTalk did not benefit her and opted out of the test after writing a four-word sentence.",546336,A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment,"0. abstract
1. Introduction
2. Writing support systems for users with IDD and/or CCN
3. Text-writing assistance by EasyTalk
4. Evaluation
5. Conclusions
",2022,Four participants spontaneously skipped the interactive example rehearsal and typed their own sentences without problems.,Results,We exclude P8 in the following.,Results,result,
10049,"A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment
==========================================================================================
4. Evaluation -- 38/74
==========================================================================================
2. Results -- 5/41
------------------------------------------------------------------------------------------
We exclude P8 in the following.",546337,A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment,"0. abstract
1. Introduction
2. Writing support systems for users with IDD and/or CCN
3. Text-writing assistance by EasyTalk
4. Evaluation
5. Conclusions
",2022,"Participant P8, who can write texts beyond the scope of LS in MS Word, stated that EasyTalk did not benefit her and opted out of the test after writing a four-word sentence.",Results,"Spontaneously, P5 judged: ""The headers help with concentration"" and ""The connectors between sentences are important.",Results,,
10050,"A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment
==========================================================================================
4. Evaluation -- 39/74
==========================================================================================
2. Results -- 6/41
------------------------------------------------------------------------------------------
Spontaneously, P5 judged: ""The headers help with concentration"" and ""The connectors between sentences are important.",546338,A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment,"0. abstract
1. Introduction
2. Writing support systems for users with IDD and/or CCN
3. Text-writing assistance by EasyTalk
4. Evaluation
5. Conclusions
",2022,We exclude P8 in the following.,Results,Sometimes there are longer sentences. ,Results,result,
10051,"A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment
==========================================================================================
4. Evaluation -- 40/74
==========================================================================================
2. Results -- 7/41
------------------------------------------------------------------------------------------
Sometimes there are longer sentences. ",546339,A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment,"0. abstract
1. Introduction
2. Writing support systems for users with IDD and/or CCN
3. Text-writing assistance by EasyTalk
4. Evaluation
5. Conclusions
",2022,"Spontaneously, P5 judged: ""The headers help with concentration"" and ""The connectors between sentences are important.",Results,"16 www.tobiipro.com/product-listing/nano/ You can do them piece by piece in this manner."".",Results,result,
10052,"A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment
==========================================================================================
4. Evaluation -- 41/74
==========================================================================================
2. Results -- 8/41
------------------------------------------------------------------------------------------
16 www.tobiipro.com/product-listing/nano/ You can do them piece by piece in this manner."".",546340,A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment,"0. abstract
1. Introduction
2. Writing support systems for users with IDD and/or CCN
3. Text-writing assistance by EasyTalk
4. Evaluation
5. Conclusions
",2022,Sometimes there are longer sentences. ,Results,"P2 stated: ""It works great",Results,error#result,
10053,"A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment
==========================================================================================
4. Evaluation -- 42/74
==========================================================================================
2. Results -- 9/41
------------------------------------------------------------------------------------------
P2 stated: ""It works great",546341,A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment,"0. abstract
1. Introduction
2. Writing support systems for users with IDD and/or CCN
3. Text-writing assistance by EasyTalk
4. Evaluation
5. Conclusions
",2022,"16 www.tobiipro.com/product-listing/nano/ You can do them piece by piece in this manner."".",Results,but I have to concentrate a bit here.,Results,result,
10054,"A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment
==========================================================================================
4. Evaluation -- 43/74
==========================================================================================
2. Results -- 10/41
------------------------------------------------------------------------------------------
but I have to concentrate a bit here.",546342,A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment,"0. abstract
1. Introduction
2. Writing support systems for users with IDD and/or CCN
3. Text-writing assistance by EasyTalk
4. Evaluation
5. Conclusions
",2022,"P2 stated: ""It works great",Results,We attribute the overall positive result to improvements of the overall interface that were based on several evaluation rounds with substitute users.,Results,result,
10055,"A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment
==========================================================================================
4. Evaluation -- 44/74
==========================================================================================
2. Results -- 11/41
------------------------------------------------------------------------------------------
We attribute the overall positive result to improvements of the overall interface that were based on several evaluation rounds with substitute users.",546343,A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment,"0. abstract
1. Introduction
2. Writing support systems for users with IDD and/or CCN
3. Text-writing assistance by EasyTalk
4. Evaluation
5. Conclusions
",2022,but I have to concentrate a bit here.,Results,The current test confirms that the communication with the system is easy to learn due to intuitive dialogues all over the system. ,Results,discussion,
10056,"A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment
==========================================================================================
4. Evaluation -- 45/74
==========================================================================================
2. Results -- 12/41
------------------------------------------------------------------------------------------
The current test confirms that the communication with the system is easy to learn due to intuitive dialogues all over the system. ",546344,A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment,"0. abstract
1. Introduction
2. Writing support systems for users with IDD and/or CCN
3. Text-writing assistance by EasyTalk
4. Evaluation
5. Conclusions
",2022,We attribute the overall positive result to improvements of the overall interface that were based on several evaluation rounds with substitute users.,Results,The eye-tracking data supports this claim.,Results,result,
10057,"A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment
==========================================================================================
4. Evaluation -- 46/74
==========================================================================================
2. Results -- 13/41
------------------------------------------------------------------------------------------
The eye-tracking data supports this claim.",546345,A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment,"0. abstract
1. Introduction
2. Writing support systems for users with IDD and/or CCN
3. Text-writing assistance by EasyTalk
4. Evaluation
5. Conclusions
",2022,The current test confirms that the communication with the system is easy to learn due to intuitive dialogues all over the system. ,Results,We defined areas of interest (AOIs) in the interface to be able to track task-accomplishment paths.,Results,result,
10058,"A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment
==========================================================================================
4. Evaluation -- 47/74
==========================================================================================
2. Results -- 14/41
------------------------------------------------------------------------------------------
We defined areas of interest (AOIs) in the interface to be able to track task-accomplishment paths.",546346,A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment,"0. abstract
1. Introduction
2. Writing support systems for users with IDD and/or CCN
3. Text-writing assistance by EasyTalk
4. Evaluation
5. Conclusions
",2022,The eye-tracking data supports this claim.,Results,All users focused on the dialogue elements in the intended manner.,Results,,
10059,"A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment
==========================================================================================
4. Evaluation -- 48/74
==========================================================================================
2. Results -- 15/41
------------------------------------------------------------------------------------------
All users focused on the dialogue elements in the intended manner.",546347,A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment,"0. abstract
1. Introduction
2. Writing support systems for users with IDD and/or CCN
3. Text-writing assistance by EasyTalk
4. Evaluation
5. Conclusions
",2022,We defined areas of interest (AOIs) in the interface to be able to track task-accomplishment paths.,Results,"With respect to effectiveness, we did not find traces of searching around for items.",Results,result,
10060,"A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment
==========================================================================================
4. Evaluation -- 49/74
==========================================================================================
2. Results -- 16/41
------------------------------------------------------------------------------------------
With respect to effectiveness, we did not find traces of searching around for items.",546348,A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment,"0. abstract
1. Introduction
2. Writing support systems for users with IDD and/or CCN
3. Text-writing assistance by EasyTalk
4. Evaluation
5. Conclusions
",2022,All users focused on the dialogue elements in the intended manner.,Results,The eye-tracking data documents the inspection of the Text Panel after a sentence was finished. ,Results,result,
10061,"A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment
==========================================================================================
4. Evaluation -- 50/74
==========================================================================================
2. Results -- 17/41
------------------------------------------------------------------------------------------
The eye-tracking data documents the inspection of the Text Panel after a sentence was finished. ",546349,A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment,"0. abstract
1. Introduction
2. Writing support systems for users with IDD and/or CCN
3. Text-writing assistance by EasyTalk
4. Evaluation
5. Conclusions
",2022,"With respect to effectiveness, we did not find traces of searching around for items.",Results,One person spontaneously wrote a question.,Results,result,
10062,"A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment
==========================================================================================
4. Evaluation -- 51/74
==========================================================================================
2. Results -- 18/41
------------------------------------------------------------------------------------------
One person spontaneously wrote a question.",546350,A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment,"0. abstract
1. Introduction
2. Writing support systems for users with IDD and/or CCN
3. Text-writing assistance by EasyTalk
4. Evaluation
5. Conclusions
",2022,The eye-tracking data documents the inspection of the Text Panel after a sentence was finished. ,Results,"Participants P1-P7 supplemented their sentences with modifiers (e.g., when? or how?",Results,result,
10063,"A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment
==========================================================================================
4. Evaluation -- 52/74
==========================================================================================
2. Results -- 19/41
------------------------------------------------------------------------------------------
Participants P1-P7 supplemented their sentences with modifiers (e.g., when? or how?",546351,A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment,"0. abstract
1. Introduction
2. Writing support systems for users with IDD and/or CCN
3. Text-writing assistance by EasyTalk
4. Evaluation
5. Conclusions
",2022,One person spontaneously wrote a question.,Results,cues were spontaneously selected in the Next-Word Panel).,Results,result,
10064,"A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment
==========================================================================================
4. Evaluation -- 53/74
==========================================================================================
2. Results -- 20/41
------------------------------------------------------------------------------------------
cues were spontaneously selected in the Next-Word Panel).",546352,A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment,"0. abstract
1. Introduction
2. Writing support systems for users with IDD and/or CCN
3. Text-writing assistance by EasyTalk
4. Evaluation
5. Conclusions
",2022,"Participants P1-P7 supplemented their sentences with modifiers (e.g., when? or how?",Results,"Six participants completed the decision dialogue for complex verb constructions (Steinmetz and Harbusch, 2020).",Results,result,
10065,"A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment
==========================================================================================
4. Evaluation -- 54/74
==========================================================================================
2. Results -- 21/41
------------------------------------------------------------------------------------------
Six participants completed the decision dialogue for complex verb constructions (Steinmetz and Harbusch, 2020).",546353,A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment,"0. abstract
1. Introduction
2. Writing support systems for users with IDD and/or CCN
3. Text-writing assistance by EasyTalk
4. Evaluation
5. Conclusions
",2022,cues were spontaneously selected in the Next-Word Panel).,Results,"Although we had not demonstrated this decision dialog in the introduction, four participants typed verbs in present perfect tense, and two users selected a modal as finite verb followed by an infinitive (cf.",Results,result,
10066,"A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment
==========================================================================================
4. Evaluation -- 55/74
==========================================================================================
2. Results -- 22/41
------------------------------------------------------------------------------------------
Although we had not demonstrated this decision dialog in the introduction, four participants typed verbs in present perfect tense, and two users selected a modal as finite verb followed by an infinitive (cf.",546354,A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment,"0. abstract
1. Introduction
2. Writing support systems for users with IDD and/or CCN
3. Text-writing assistance by EasyTalk
4. Evaluation
5. Conclusions
",2022,"Six participants completed the decision dialogue for complex verb constructions (Steinmetz and Harbusch, 2020).",Results,the example sentence in Figure 4).,Results,result,
10067,"A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment
==========================================================================================
4. Evaluation -- 56/74
==========================================================================================
2. Results -- 23/41
------------------------------------------------------------------------------------------
the example sentence in Figure 4).",546355,A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment,"0. abstract
1. Introduction
2. Writing support systems for users with IDD and/or CCN
3. Text-writing assistance by EasyTalk
4. Evaluation
5. Conclusions
",2022,"Although we had not demonstrated this decision dialog in the introduction, four participants typed verbs in present perfect tense, and two users selected a modal as finite verb followed by an infinitive (cf.",Results,Two participants spontaneously erased words in the Sentence Panel using the red X-button-also not shown in the introduction.,Results,error#result,
10068,"A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment
==========================================================================================
4. Evaluation -- 57/74
==========================================================================================
2. Results -- 24/41
------------------------------------------------------------------------------------------
Two participants spontaneously erased words in the Sentence Panel using the red X-button-also not shown in the introduction.",546356,A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment,"0. abstract
1. Introduction
2. Writing support systems for users with IDD and/or CCN
3. Text-writing assistance by EasyTalk
4. Evaluation
5. Conclusions
",2022,the example sentence in Figure 4).,Results,"Clicking the green ✓-button in the Sentence Panel was shown, and completing a sentence was successfully performed by all participants.",Results,result,
10069,"A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment
==========================================================================================
4. Evaluation -- 58/74
==========================================================================================
2. Results -- 25/41
------------------------------------------------------------------------------------------
Clicking the green ✓-button in the Sentence Panel was shown, and completing a sentence was successfully performed by all participants.",546357,A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment,"0. abstract
1. Introduction
2. Writing support systems for users with IDD and/or CCN
3. Text-writing assistance by EasyTalk
4. Evaluation
5. Conclusions
",2022,Two participants spontaneously erased words in the Sentence Panel using the red X-button-also not shown in the introduction.,Results,These observations also reflect that EasyTalk is easy and intuitive to use for the target group beyond explicitly demonstrated features. ,Results,result,
10070,"A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment
==========================================================================================
4. Evaluation -- 59/74
==========================================================================================
2. Results -- 26/41
------------------------------------------------------------------------------------------
These observations also reflect that EasyTalk is easy and intuitive to use for the target group beyond explicitly demonstrated features. ",546358,A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment,"0. abstract
1. Introduction
2. Writing support systems for users with IDD and/or CCN
3. Text-writing assistance by EasyTalk
4. Evaluation
5. Conclusions
",2022,"Clicking the green ✓-button in the Sentence Panel was shown, and completing a sentence was successfully performed by all participants.",Results,"With respect to efficiency, P4 systematically selected the words as soon as they appeared in the completion list in favor of writing the words to the end.",Results,result,
10071,"A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment
==========================================================================================
4. Evaluation -- 60/74
==========================================================================================
2. Results -- 27/41
------------------------------------------------------------------------------------------
With respect to efficiency, P4 systematically selected the words as soon as they appeared in the completion list in favor of writing the words to the end.",546359,A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment,"0. abstract
1. Introduction
2. Writing support systems for users with IDD and/or CCN
3. Text-writing assistance by EasyTalk
4. Evaluation
5. Conclusions
",2022,These observations also reflect that EasyTalk is easy and intuitive to use for the target group beyond explicitly demonstrated features. ,Results,"In contrast, P6 initially typed every word from start to finish.",Results,result,
10072,"A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment
==========================================================================================
4. Evaluation -- 61/74
==========================================================================================
2. Results -- 28/41
------------------------------------------------------------------------------------------
In contrast, P6 initially typed every word from start to finish.",546360,A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment,"0. abstract
1. Introduction
2. Writing support systems for users with IDD and/or CCN
3. Text-writing assistance by EasyTalk
4. Evaluation
5. Conclusions
",2022,"With respect to efficiency, P4 systematically selected the words as soon as they appeared in the completion list in favor of writing the words to the end.",Results,"Later on, P6 selected the words from the completion list as soon as possible.",Results,result,
10073,"A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment
==========================================================================================
4. Evaluation -- 62/74
==========================================================================================
2. Results -- 29/41
------------------------------------------------------------------------------------------
Later on, P6 selected the words from the completion list as soon as possible.",546361,A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment,"0. abstract
1. Introduction
2. Writing support systems for users with IDD and/or CCN
3. Text-writing assistance by EasyTalk
4. Evaluation
5. Conclusions
",2022,"In contrast, P6 initially typed every word from start to finish.",Results,"P2 commented: ""Writing to the end is better.""",Results,result,
10074,"A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment
==========================================================================================
4. Evaluation -- 63/74
==========================================================================================
2. Results -- 30/41
------------------------------------------------------------------------------------------
P2 commented: ""Writing to the end is better.""",546362,A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment,"0. abstract
1. Introduction
2. Writing support systems for users with IDD and/or CCN
3. Text-writing assistance by EasyTalk
4. Evaluation
5. Conclusions
",2022,"Later on, P6 selected the words from the completion list as soon as possible.",Results,and judged the completion list as helpful to prevent spelling mistakes. ,Results,error#result,
10075,"A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment
==========================================================================================
4. Evaluation -- 64/74
==========================================================================================
2. Results -- 31/41
------------------------------------------------------------------------------------------
and judged the completion list as helpful to prevent spelling mistakes. ",546363,A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment,"0. abstract
1. Introduction
2. Writing support systems for users with IDD and/or CCN
3. Text-writing assistance by EasyTalk
4. Evaluation
5. Conclusions
",2022,"P2 commented: ""Writing to the end is better.""",Results,"According to the eye-tracking data, the participants' focus while writing the current sentence was mainly on the Next-Word Panel.",Results,error#result,
10076,"A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment
==========================================================================================
4. Evaluation -- 65/74
==========================================================================================
2. Results -- 32/41
------------------------------------------------------------------------------------------
According to the eye-tracking data, the participants' focus while writing the current sentence was mainly on the Next-Word Panel.",546364,A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment,"0. abstract
1. Introduction
2. Writing support systems for users with IDD and/or CCN
3. Text-writing assistance by EasyTalk
4. Evaluation
5. Conclusions
",2022,and judged the completion list as helpful to prevent spelling mistakes. ,Results,The Text Panel and the Sentence Panel were used to back up the flow of thoughts.,Results,result,
10077,"A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment
==========================================================================================
4. Evaluation -- 66/74
==========================================================================================
2. Results -- 33/41
------------------------------------------------------------------------------------------
The Text Panel and the Sentence Panel were used to back up the flow of thoughts.",546365,A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment,"0. abstract
1. Introduction
2. Writing support systems for users with IDD and/or CCN
3. Text-writing assistance by EasyTalk
4. Evaluation
5. Conclusions
",2022,"According to the eye-tracking data, the participants' focus while writing the current sentence was mainly on the Next-Word Panel.",Results,"In detail, the participants exhibited different interaction strategies (Figure 8, e.g., illustrates P1's word selection strategy of focusing the wh-cues).",Results,result,
10078,"A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment
==========================================================================================
4. Evaluation -- 67/74
==========================================================================================
2. Results -- 34/41
------------------------------------------------------------------------------------------
In detail, the participants exhibited different interaction strategies (Figure 8, e.g., illustrates P1's word selection strategy of focusing the wh-cues).",546366,A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment,"0. abstract
1. Introduction
2. Writing support systems for users with IDD and/or CCN
3. Text-writing assistance by EasyTalk
4. Evaluation
5. Conclusions
",2022,The Text Panel and the Sentence Panel were used to back up the flow of thoughts.,Results,"To connect a sentence, all participants looked at the previous text in the Text Panel and read through the Connector Panel (see Figure 7 for an example gaze plot).",Results,result,
10079,"A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment
==========================================================================================
4. Evaluation -- 68/74
==========================================================================================
2. Results -- 35/41
------------------------------------------------------------------------------------------
To connect a sentence, all participants looked at the previous text in the Text Panel and read through the Connector Panel (see Figure 7 for an example gaze plot).",546367,A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment,"0. abstract
1. Introduction
2. Writing support systems for users with IDD and/or CCN
3. Text-writing assistance by EasyTalk
4. Evaluation
5. Conclusions
",2022,"In detail, the participants exhibited different interaction strategies (Figure 8, e.g., illustrates P1's word selection strategy of focusing the wh-cues).",Results,"However, the eye-tracking data unveiled shortcomings of the Connector Panel's layout.",Results,result,
10080,"A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment
==========================================================================================
4. Evaluation -- 69/74
==========================================================================================
2. Results -- 36/41
------------------------------------------------------------------------------------------
However, the eye-tracking data unveiled shortcomings of the Connector Panel's layout.",546368,A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment,"0. abstract
1. Introduction
2. Writing support systems for users with IDD and/or CCN
3. Text-writing assistance by EasyTalk
4. Evaluation
5. Conclusions
",2022,"To connect a sentence, all participants looked at the previous text in the Text Panel and read through the Connector Panel (see Figure 7 for an example gaze plot).",Results,"Often, the second row of connector options was considerably less likely inspected.",Results,limitation,
10081,"A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment
==========================================================================================
4. Evaluation -- 70/74
==========================================================================================
2. Results -- 37/41
------------------------------------------------------------------------------------------
Often, the second row of connector options was considerably less likely inspected.",546369,A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment,"0. abstract
1. Introduction
2. Writing support systems for users with IDD and/or CCN
3. Text-writing assistance by EasyTalk
4. Evaluation
5. Conclusions
",2022,"However, the eye-tracking data unveiled shortcomings of the Connector Panel's layout.",Results,"Unfortunately, nobody felt inclined to add a connector systematically after reading through all/some options.",Results,limitation,
10082,"A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment
==========================================================================================
4. Evaluation -- 71/74
==========================================================================================
2. Results -- 38/41
------------------------------------------------------------------------------------------
Unfortunately, nobody felt inclined to add a connector systematically after reading through all/some options.",546370,A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment,"0. abstract
1. Introduction
2. Writing support systems for users with IDD and/or CCN
3. Text-writing assistance by EasyTalk
4. Evaluation
5. Conclusions
",2022,"Often, the second row of connector options was considerably less likely inspected.",Results,"Accordingly, we plan to shorten the list of mentioned options.",Results,limitation,
10083,"A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment
==========================================================================================
4. Evaluation -- 72/74
==========================================================================================
2. Results -- 39/41
------------------------------------------------------------------------------------------
Accordingly, we plan to shorten the list of mentioned options.",546371,A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment,"0. abstract
1. Introduction
2. Writing support systems for users with IDD and/or CCN
3. Text-writing assistance by EasyTalk
4. Evaluation
5. Conclusions
",2022,"Unfortunately, nobody felt inclined to add a connector systematically after reading through all/some options.",Results,"Moreover, we intend to set up an active training mode in EasyTalk that teaches when and how to use text connectors (Reid et al., 2013). ",Results,directions,
10084,"A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment
==========================================================================================
4. Evaluation -- 73/74
==========================================================================================
2. Results -- 40/41
------------------------------------------------------------------------------------------
Moreover, we intend to set up an active training mode in EasyTalk that teaches when and how to use text connectors (Reid et al., 2013). ",546372,A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment,"0. abstract
1. Introduction
2. Writing support systems for users with IDD and/or CCN
3. Text-writing assistance by EasyTalk
4. Evaluation
5. Conclusions
",2022,"Accordingly, we plan to shorten the list of mentioned options.",Results,"Because of the participants' overall positive response to the question of whether they wanted to use the system, the leader of the writing workshop asked for a copy of EasyTalk for using it in future.",Results,directions#rw,
10085,"A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment
==========================================================================================
4. Evaluation -- 74/74
==========================================================================================
2. Results -- 41/41
------------------------------------------------------------------------------------------
Because of the participants' overall positive response to the question of whether they wanted to use the system, the leader of the writing workshop asked for a copy of EasyTalk for using it in future.",546373,A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment,"0. abstract
1. Introduction
2. Writing support systems for users with IDD and/or CCN
3. Text-writing assistance by EasyTalk
4. Evaluation
5. Conclusions
",2022,"Moreover, we intend to set up an active training mode in EasyTalk that teaches when and how to use text connectors (Reid et al., 2013). ",Results,"We presented EasyTalk, an intuitive-to-use writing assistant for fast and correct text writing in ELS for low-literate users with IDD and/or CCN.",Conclusions,directions,
10086,"A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment
==========================================================================================
5. Conclusions -- 1/9
==========================================================================================
We presented EasyTalk, an intuitive-to-use writing assistant for fast and correct text writing in ELS for low-literate users with IDD and/or CCN.",546374,A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment,"0. abstract
1. Introduction
2. Writing support systems for users with IDD and/or CCN
3. Text-writing assistance by EasyTalk
4. Evaluation
5. Conclusions
",2022,"Because of the participants' overall positive response to the question of whether they wanted to use the system, the leader of the writing workshop asked for a copy of EasyTalk for using it in future.",Results,The evaluation verified the claim that users can instantaneously type complete and correct sentences with EasyTalk.,Conclusions,contribution,
10087,"A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment
==========================================================================================
5. Conclusions -- 2/9
==========================================================================================
The evaluation verified the claim that users can instantaneously type complete and correct sentences with EasyTalk.",546375,A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment,"0. abstract
1. Introduction
2. Writing support systems for users with IDD and/or CCN
3. Text-writing assistance by EasyTalk
4. Evaluation
5. Conclusions
",2022,"We presented EasyTalk, an intuitive-to-use writing assistant for fast and correct text writing in ELS for low-literate users with IDD and/or CCN.",Conclusions,"However, the offer of connectors should be improved.",Conclusions,result,
10088,"A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment
==========================================================================================
5. Conclusions -- 3/9
==========================================================================================
However, the offer of connectors should be improved.",546376,A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment,"0. abstract
1. Introduction
2. Writing support systems for users with IDD and/or CCN
3. Text-writing assistance by EasyTalk
4. Evaluation
5. Conclusions
",2022,The evaluation verified the claim that users can instantaneously type complete and correct sentences with EasyTalk.,Conclusions,"As mentioned above, we plan a make-over of the Connector Panel combined with an active teaching unit.",Conclusions,directions,
10089,"A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment
==========================================================================================
5. Conclusions -- 4/9
==========================================================================================
As mentioned above, we plan a make-over of the Connector Panel combined with an active teaching unit.",546377,A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment,"0. abstract
1. Introduction
2. Writing support systems for users with IDD and/or CCN
3. Text-writing assistance by EasyTalk
4. Evaluation
5. Conclusions
",2022,"However, the offer of connectors should be improved.",Conclusions,It is an open question to which extent automatic storytelling concepts (cf. Section 2.3) can be incorporated into the active training mode of our system (cf.,Conclusions,directions,
10090,"A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment
==========================================================================================
5. Conclusions -- 5/9
==========================================================================================
It is an open question to which extent automatic storytelling concepts (cf. Section 2.3) can be incorporated into the active training mode of our system (cf.",546378,A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment,"0. abstract
1. Introduction
2. Writing support systems for users with IDD and/or CCN
3. Text-writing assistance by EasyTalk
4. Evaluation
5. Conclusions
",2022,"As mentioned above, we plan a make-over of the Connector Panel combined with an active teaching unit.",Conclusions,"Steinmetz and Harbusch, 2021a).",Conclusions,discussion#error#rw,ou impact ?
