text,doc_id,paper_title,paper_structure,year,prev_text,prev_section,next_text,next_section,label
"Distantly-Supervised Joint Entity and Relation Extraction with  Noise-Robust Learning
==========================================================================================
2. The DENRL Framework -- 14/125
==========================================================================================
0. Tagging Scheme -- 11/13
------------------------------------------------------------------------------------------
We define instances that contain at least one relation as positive instances (e.g., p is 7), and those without relations as negative instances (e.g., p is 9).",5900977,"Distantly-Supervised Joint Entity and Relation Extraction with
  Noise-Robust Learning","0. abstract
1. Introduction
2. The DENRL Framework
3. Related Work
4. Limitations
",2023,"If p is 13, all tokens are labeled as ""O"" because there is no entity at the head position to attend to. ",Tagging Scheme,"""BIO"" (Begin, Inside, Outside) signs are used to indicate the position information of tokens in each entity for both entity and relation type annotation to extract multi-word entities.",Tagging Scheme,
"Distantly-Supervised Joint Entity and Relation Extraction with  Noise-Robust Learning
==========================================================================================
2. The DENRL Framework -- 15/125
==========================================================================================
0. Tagging Scheme -- 12/13
------------------------------------------------------------------------------------------
""BIO"" (Begin, Inside, Outside) signs are used to indicate the position information of tokens in each entity for both entity and relation type annotation to extract multi-word entities.",5900978,"Distantly-Supervised Joint Entity and Relation Extraction with
  Noise-Robust Learning","0. abstract
1. Introduction
2. The DENRL Framework
3. Related Work
4. Limitations
",2023,"We define instances that contain at least one relation as positive instances (e.g., p is 7), and those without relations as negative instances (e.g., p is 9).",Tagging Scheme,"Note that we do not  need the tail entity type, because every entity will be queried and we are able to obtain all entity types as well as their relations from the T tag sequences.",Tagging Scheme,
"Distantly-Supervised Joint Entity and Relation Extraction with  Noise-Robust Learning
==========================================================================================
2. The DENRL Framework -- 16/125
==========================================================================================
0. Tagging Scheme -- 13/13
------------------------------------------------------------------------------------------
Note that we do not  need the tail entity type, because every entity will be queried and we are able to obtain all entity types as well as their relations from the T tag sequences.",5900979,"Distantly-Supervised Joint Entity and Relation Extraction with
  Noise-Robust Learning","0. abstract
1. Introduction
2. The DENRL Framework
3. Related Work
4. Limitations
",2023,"""BIO"" (Begin, Inside, Outside) signs are used to indicate the position information of tokens in each entity for both entity and relation type annotation to extract multi-word entities.",Tagging Scheme,"GPT-2 Decoder with Self-Matching We follow GPT-2 (Radford et al., 2019) to use a multilayer transformer (Vaswani et al., 2017) that takes an input sequence S = {w 1 , ...w T } and converts it into token-level representations h 0",Joint Extraction Model,
"Distantly-Supervised Joint Entity and Relation Extraction with  Noise-Robust Learning
==========================================================================================
2. The DENRL Framework -- 17/125
==========================================================================================
1. Joint Extraction Model -- 1/22
------------------------------------------------------------------------------------------
GPT-2 Decoder with Self-Matching We follow GPT-2 (Radford et al., 2019) to use a multilayer transformer (Vaswani et al., 2017) that takes an input sequence S = {w 1 , ...w T } and converts it into token-level representations h 0",5900980,"Distantly-Supervised Joint Entity and Relation Extraction with
  Noise-Robust Learning","0. abstract
1. Introduction
2. The DENRL Framework
3. Related Work
4. Limitations
",2023,"Note that we do not  need the tail entity type, because every entity will be queried and we are able to obtain all entity types as well as their relations from the T tag sequences.",Tagging Scheme,"= {h t } T t=1 , where h t ∈ R d is a d-dimensional vector corresponding to the t-th token in S.",Joint Extraction Model,
"Distantly-Supervised Joint Entity and Relation Extraction with  Noise-Robust Learning
==========================================================================================
2. The DENRL Framework -- 18/125
==========================================================================================
1. Joint Extraction Model -- 2/22
------------------------------------------------------------------------------------------
= {h t } T t=1 , where h t ∈ R d is a d-dimensional vector corresponding to the t-th token in S.",5900981,"Distantly-Supervised Joint Entity and Relation Extraction with
  Noise-Robust Learning","0. abstract
1. Introduction
2. The DENRL Framework
3. Related Work
4. Limitations
",2023,"GPT-2 Decoder with Self-Matching We follow GPT-2 (Radford et al., 2019) to use a multilayer transformer (Vaswani et al., 2017) that takes an input sequence S = {w 1 , ...w T } and converts it into token-level representations h 0",Joint Extraction Model,"The model applies L transformer layers over the hidden vectors to produce contextual representations h l = Transformer l (h l−1 ), l ∈ [1, L].",Joint Extraction Model,
"Distantly-Supervised Joint Entity and Relation Extraction with  Noise-Robust Learning
==========================================================================================
2. The DENRL Framework -- 19/125
==========================================================================================
1. Joint Extraction Model -- 3/22
------------------------------------------------------------------------------------------
The model applies L transformer layers over the hidden vectors to produce contextual representations h l = Transformer l (h l−1 ), l ∈ [1, L].",5900982,"Distantly-Supervised Joint Entity and Relation Extraction with
  Noise-Robust Learning","0. abstract
1. Introduction
2. The DENRL Framework
3. Related Work
4. Limitations
",2023,"= {h t } T t=1 , where h t ∈ R d is a d-dimensional vector corresponding to the t-th token in S.",Joint Extraction Model,Each layer contains a multihead self-attention operation followed by a feed-forward network (FFN) over previous hidden vector h l−1 .,Joint Extraction Model,
"Distantly-Supervised Joint Entity and Relation Extraction with  Noise-Robust Learning
==========================================================================================
2. The DENRL Framework -- 20/125
==========================================================================================
1. Joint Extraction Model -- 4/22
------------------------------------------------------------------------------------------
Each layer contains a multihead self-attention operation followed by a feed-forward network (FFN) over previous hidden vector h l−1 .",5900983,"Distantly-Supervised Joint Entity and Relation Extraction with
  Noise-Robust Learning","0. abstract
1. Introduction
2. The DENRL Framework
3. Related Work
4. Limitations
",2023,"The model applies L transformer layers over the hidden vectors to produce contextual representations h l = Transformer l (h l−1 ), l ∈ [1, L].",Joint Extraction Model,"The final representations h L ∈ R T ×d generally integrate the contextual information of the whole sentence but are inadequate for decoding a T -tag sequence, because for each position p we also need to encode e 1 and its overlapping relations re with other entities e 2 . ",Joint Extraction Model,
"Distantly-Supervised Joint Entity and Relation Extraction with  Noise-Robust Learning
==========================================================================================
2. The DENRL Framework -- 21/125
==========================================================================================
1. Joint Extraction Model -- 5/22
------------------------------------------------------------------------------------------
The final representations h L ∈ R T ×d generally integrate the contextual information of the whole sentence but are inadequate for decoding a T -tag sequence, because for each position p we also need to encode e 1 and its overlapping relations re with other entities e 2 . ",5900984,"Distantly-Supervised Joint Entity and Relation Extraction with
  Noise-Robust Learning","0. abstract
1. Introduction
2. The DENRL Framework
3. Related Work
4. Limitations
",2023,Each layer contains a multihead self-attention operation followed by a feed-forward network (FFN) over previous hidden vector h l−1 .,Joint Extraction Model,"We define self-matching (Tan et al., 2018) that calculates position-attention a t between tokens at start position p as well as each target position t: a t = softmax( a t j T j=1 ) s.t.",Joint Extraction Model,
"Distantly-Supervised Joint Entity and Relation Extraction with  Noise-Robust Learning
==========================================================================================
2. The DENRL Framework -- 22/125
==========================================================================================
1. Joint Extraction Model -- 6/22
------------------------------------------------------------------------------------------
We define self-matching (Tan et al., 2018) that calculates position-attention a t between tokens at start position p as well as each target position t: a t = softmax( a t j T j=1 ) s.t.",5900985,"Distantly-Supervised Joint Entity and Relation Extraction with
  Noise-Robust Learning","0. abstract
1. Introduction
2. The DENRL Framework
3. Related Work
4. Limitations
",2023,"The final representations h L ∈ R T ×d generally integrate the contextual information of the whole sentence but are inadequate for decoding a T -tag sequence, because for each position p we also need to encode e 1 and its overlapping relations re with other entities e 2 . ",Joint Extraction Model,a t j = w ⊤ (h L p + h L t + h L j ) where w ∈ R d is a parameter to be learned,Joint Extraction Model,
"Distantly-Supervised Joint Entity and Relation Extraction with  Noise-Robust Learning
==========================================================================================
2. The DENRL Framework -- 23/125
==========================================================================================
1. Joint Extraction Model -- 7/22
------------------------------------------------------------------------------------------
a t j = w ⊤ (h L p + h L t + h L j ) where w ∈ R d is a parameter to be learned",5900986,"Distantly-Supervised Joint Entity and Relation Extraction with
  Noise-Robust Learning","0. abstract
1. Introduction
2. The DENRL Framework
3. Related Work
4. Limitations
",2023,"We define self-matching (Tan et al., 2018) that calculates position-attention a t between tokens at start position p as well as each target position t: a t = softmax( a t j T j=1 ) s.t.",Joint Extraction Model,", h p , h t , h j ∈ R d are hidden states at position p, t, j, re-spectively.",Joint Extraction Model,
"Distantly-Supervised Joint Entity and Relation Extraction with  Noise-Robust Learning
==========================================================================================
2. The DENRL Framework -- 24/125
==========================================================================================
1. Joint Extraction Model -- 8/22
------------------------------------------------------------------------------------------
, h p , h t , h j ∈ R d are hidden states at position p, t, j, re-spectively.",5900987,"Distantly-Supervised Joint Entity and Relation Extraction with
  Noise-Robust Learning","0. abstract
1. Introduction
2. The DENRL Framework
3. Related Work
4. Limitations
",2023,a t j = w ⊤ (h L p + h L t + h L j ) where w ∈ R d is a parameter to be learned,Joint Extraction Model,a t j is the score computed by comparing h p and h t with each hidden state h j .,Joint Extraction Model,
"Distantly-Supervised Joint Entity and Relation Extraction with  Noise-Robust Learning
==========================================================================================
2. The DENRL Framework -- 25/125
==========================================================================================
1. Joint Extraction Model -- 9/22
------------------------------------------------------------------------------------------
a t j is the score computed by comparing h p and h t with each hidden state h j .",5900988,"Distantly-Supervised Joint Entity and Relation Extraction with
  Noise-Robust Learning","0. abstract
1. Introduction
2. The DENRL Framework
3. Related Work
4. Limitations
",2023,", h p , h t , h j ∈ R d are hidden states at position p, t, j, re-spectively.",Joint Extraction Model,a t ∈ R T is the softmax attention produced by normalizing a t j .,Joint Extraction Model,
"Distantly-Supervised Joint Entity and Relation Extraction with  Noise-Robust Learning
==========================================================================================
2. The DENRL Framework -- 26/125
==========================================================================================
1. Joint Extraction Model -- 10/22
------------------------------------------------------------------------------------------
a t ∈ R T is the softmax attention produced by normalizing a t j .",5900989,"Distantly-Supervised Joint Entity and Relation Extraction with
  Noise-Robust Learning","0. abstract
1. Introduction
2. The DENRL Framework
3. Related Work
4. Limitations
",2023,a t j is the score computed by comparing h p and h t with each hidden state h j .,Joint Extraction Model,"The start hidden state h p serves as comparing with the sentence representations to encode position information, and h t matches the sentence representations against itself to collect context information.",Joint Extraction Model,
"Distantly-Supervised Joint Entity and Relation Extraction with  Noise-Robust Learning
==========================================================================================
2. The DENRL Framework -- 27/125
==========================================================================================
1. Joint Extraction Model -- 11/22
------------------------------------------------------------------------------------------
The start hidden state h p serves as comparing with the sentence representations to encode position information, and h t matches the sentence representations against itself to collect context information.",5900990,"Distantly-Supervised Joint Entity and Relation Extraction with
  Noise-Robust Learning","0. abstract
1. Introduction
2. The DENRL Framework
3. Related Work
4. Limitations
",2023,a t ∈ R T is the softmax attention produced by normalizing a t j .,Joint Extraction Model,The position-aware representation m t ∈ R T ×d is an attention-weighted sentence vector: ,Joint Extraction Model,
"Distantly-Supervised Joint Entity and Relation Extraction with  Noise-Robust Learning
==========================================================================================
2. The DENRL Framework -- 28/125
==========================================================================================
1. Joint Extraction Model -- 12/22
------------------------------------------------------------------------------------------
The position-aware representation m t ∈ R T ×d is an attention-weighted sentence vector: ",5900991,"Distantly-Supervised Joint Entity and Relation Extraction with
  Noise-Robust Learning","0. abstract
1. Introduction
2. The DENRL Framework
3. Related Work
4. Limitations
",2023,"The start hidden state h p serves as comparing with the sentence representations to encode position information, and h t matches the sentence representations against itself to collect context information.",Joint Extraction Model,We concatenate h t and m t to generate positionaware and context-aware representations {x t } T t=1 : x t = [h t ; m t ] ,Joint Extraction Model,
"Distantly-Supervised Joint Entity and Relation Extraction with  Noise-Robust Learning
==========================================================================================
2. The DENRL Framework -- 29/125
==========================================================================================
1. Joint Extraction Model -- 13/22
------------------------------------------------------------------------------------------
We concatenate h t and m t to generate positionaware and context-aware representations {x t } T t=1 : x t = [h t ; m t ] ",5900992,"Distantly-Supervised Joint Entity and Relation Extraction with
  Noise-Robust Learning","0. abstract
1. Introduction
2. The DENRL Framework
3. Related Work
4. Limitations
",2023,The position-aware representation m t ∈ R T ×d is an attention-weighted sentence vector: ,Joint Extraction Model,"For each start position, self-matching produces different sentence representations and thus can model different tag sequences of a sentence. ",Joint Extraction Model,
"Distantly-Supervised Joint Entity and Relation Extraction with  Noise-Robust Learning
==========================================================================================
2. The DENRL Framework -- 30/125
==========================================================================================
1. Joint Extraction Model -- 14/22
------------------------------------------------------------------------------------------
For each start position, self-matching produces different sentence representations and thus can model different tag sequences of a sentence. ",5900993,"Distantly-Supervised Joint Entity and Relation Extraction with
  Noise-Robust Learning","0. abstract
1. Introduction
2. The DENRL Framework
3. Related Work
4. Limitations
",2023,We concatenate h t and m t to generate positionaware and context-aware representations {x t } T t=1 : x t = [h t ; m t ] ,Joint Extraction Model,"CRF Decoder CRF (Lafferty et al., 2001) considers the correlations between labels in neighborhoods and jointly decodes the best chain of labels, which benefits sequence labeling models.",Joint Extraction Model,
"Distantly-Supervised Joint Entity and Relation Extraction with  Noise-Robust Learning
==========================================================================================
2. The DENRL Framework -- 31/125
==========================================================================================
1. Joint Extraction Model -- 15/22
------------------------------------------------------------------------------------------
CRF Decoder CRF (Lafferty et al., 2001) considers the correlations between labels in neighborhoods and jointly decodes the best chain of labels, which benefits sequence labeling models.",5900994,"Distantly-Supervised Joint Entity and Relation Extraction with
  Noise-Robust Learning","0. abstract
1. Introduction
2. The DENRL Framework
3. Related Work
4. Limitations
",2023,"For each start position, self-matching produces different sentence representations and thus can model different tag sequences of a sentence. ",Joint Extraction Model,"For each position-aware representation x t , the input sequence scores Z = {z t } T t=1 is generated by: z t = W x x t (4) where z t ∈ R V is tag score of the t-th token, V is the number of distinct tags, and z j t is the score of the j-th tag at position t. ",Joint Extraction Model,
"Distantly-Supervised Joint Entity and Relation Extraction with  Noise-Robust Learning
==========================================================================================
2. The DENRL Framework -- 32/125
==========================================================================================
1. Joint Extraction Model -- 16/22
------------------------------------------------------------------------------------------
For each position-aware representation x t , the input sequence scores Z = {z t } T t=1 is generated by: z t = W x x t (4) where z t ∈ R V is tag score of the t-th token, V is the number of distinct tags, and z j t is the score of the j-th tag at position t. ",5900995,"Distantly-Supervised Joint Entity and Relation Extraction with
  Noise-Robust Learning","0. abstract
1. Introduction
2. The DENRL Framework
3. Related Work
4. Limitations
",2023,"CRF Decoder CRF (Lafferty et al., 2001) considers the correlations between labels in neighborhoods and jointly decodes the best chain of labels, which benefits sequence labeling models.",Joint Extraction Model,"For a sequence of labels y = {y 1 , ..., y T }, the decoding score score(Z, y) is the sum of transition score from tag y t to tag y t+1 , plus the input score z yt t for each token position t.",Joint Extraction Model,
"Distantly-Supervised Joint Entity and Relation Extraction with  Noise-Robust Learning
==========================================================================================
2. The DENRL Framework -- 33/125
==========================================================================================
1. Joint Extraction Model -- 17/22
------------------------------------------------------------------------------------------
For a sequence of labels y = {y 1 , ..., y T }, the decoding score score(Z, y) is the sum of transition score from tag y t to tag y t+1 , plus the input score z yt t for each token position t.",5900996,"Distantly-Supervised Joint Entity and Relation Extraction with
  Noise-Robust Learning","0. abstract
1. Introduction
2. The DENRL Framework
3. Related Work
4. Limitations
",2023,"For each position-aware representation x t , the input sequence scores Z = {z t } T t=1 is generated by: z t = W x x t (4) where z t ∈ R V is tag score of the t-th token, V is the number of distinct tags, and z j t is the score of the j-th tag at position t. ",Joint Extraction Model,"The conditional probability p(y|Z) is the softmax of score(Z, y) over all possible label sequences y ′ for Z.",Joint Extraction Model,
"Distantly-Supervised Joint Entity and Relation Extraction with  Noise-Robust Learning
==========================================================================================
2. The DENRL Framework -- 34/125
==========================================================================================
1. Joint Extraction Model -- 18/22
------------------------------------------------------------------------------------------
The conditional probability p(y|Z) is the softmax of score(Z, y) over all possible label sequences y ′ for Z.",5900997,"Distantly-Supervised Joint Entity and Relation Extraction with
  Noise-Robust Learning","0. abstract
1. Introduction
2. The DENRL Framework
3. Related Work
4. Limitations
",2023,"For a sequence of labels y = {y 1 , ..., y T }, the decoding score score(Z, y) is the sum of transition score from tag y t to tag y t+1 , plus the input score z yt t for each token position t.",Joint Extraction Model,We maximize the log-likelihood of correct tag sequences during training: L c,Joint Extraction Model,
"Distantly-Supervised Joint Entity and Relation Extraction with  Noise-Robust Learning
==========================================================================================
2. The DENRL Framework -- 35/125
==========================================================================================
1. Joint Extraction Model -- 19/22
------------------------------------------------------------------------------------------
We maximize the log-likelihood of correct tag sequences during training: L c",5900998,"Distantly-Supervised Joint Entity and Relation Extraction with
  Noise-Robust Learning","0. abstract
1. Introduction
2. The DENRL Framework
3. Related Work
4. Limitations
",2023,"The conditional probability p(y|Z) is the softmax of score(Z, y) over all possible label sequences y ′ for Z.",Joint Extraction Model,Decoding searches for the tag sequence y *,Joint Extraction Model,
"Distantly-Supervised Joint Entity and Relation Extraction with  Noise-Robust Learning
==========================================================================================
2. The DENRL Framework -- 36/125
==========================================================================================
1. Joint Extraction Model -- 20/22
------------------------------------------------------------------------------------------
Decoding searches for the tag sequence y *",5900999,"Distantly-Supervised Joint Entity and Relation Extraction with
  Noise-Robust Learning","0. abstract
1. Introduction
2. The DENRL Framework
3. Related Work
4. Limitations
",2023,We maximize the log-likelihood of correct tag sequences during training: L c,Joint Extraction Model,that maximizes the decoding score.,Joint Extraction Model,
"Distantly-Supervised Joint Entity and Relation Extraction with  Noise-Robust Learning
==========================================================================================
2. The DENRL Framework -- 37/125
==========================================================================================
1. Joint Extraction Model -- 21/22
------------------------------------------------------------------------------------------
that maximizes the decoding score.",5901000,"Distantly-Supervised Joint Entity and Relation Extraction with
  Noise-Robust Learning","0. abstract
1. Introduction
2. The DENRL Framework
3. Related Work
4. Limitations
",2023,Decoding searches for the tag sequence y *,Joint Extraction Model,The best tag sequence y * is computed using the Viterbi algorithm.,Joint Extraction Model,
"Distantly-Supervised Joint Entity and Relation Extraction with  Noise-Robust Learning
==========================================================================================
2. The DENRL Framework -- 38/125
==========================================================================================
1. Joint Extraction Model -- 22/22
------------------------------------------------------------------------------------------
The best tag sequence y * is computed using the Viterbi algorithm.",5901001,"Distantly-Supervised Joint Entity and Relation Extraction with
  Noise-Robust Learning","0. abstract
1. Introduction
2. The DENRL Framework
3. Related Work
4. Limitations
",2023,that maximizes the decoding score.,Joint Extraction Model,"Bag-of-word Regularization (BR) Assuming reliable relation patterns are explainable to a model itself, we propose average BOW frequency as an instance-level pattern oracle to guide the model's position-attention for joint tagging.",Noise-Robust Learning,
"Distantly-Supervised Joint Entity and Relation Extraction with  Noise-Robust Learning
==========================================================================================
2. The DENRL Framework -- 39/125
==========================================================================================
2. Noise-Robust Learning -- 1/41
------------------------------------------------------------------------------------------
Bag-of-word Regularization (BR) Assuming reliable relation patterns are explainable to a model itself, we propose average BOW frequency as an instance-level pattern oracle to guide the model's position-attention for joint tagging.",5901002,"Distantly-Supervised Joint Entity and Relation Extraction with
  Noise-Robust Learning","0. abstract
1. Introduction
2. The DENRL Framework
3. Related Work
4. Limitations
",2023,The best tag sequence y * is computed using the Viterbi algorithm.,Joint Extraction Model,"For an input sentence S, an entity pair (e 1 , e 2 ) in S, a relation label re, and a relation pattern p that explains the relation re of e 1 and e 2 , we define BOW frequency as the corresponding guidance score a p , i.e., Pattern Significance, conditional on pattern p.",Noise-Robust Learning,
"Distantly-Supervised Joint Entity and Relation Extraction with  Noise-Robust Learning
==========================================================================================
2. The DENRL Framework -- 40/125
==========================================================================================
2. Noise-Robust Learning -- 2/41
------------------------------------------------------------------------------------------
For an input sentence S, an entity pair (e 1 , e 2 ) in S, a relation label re, and a relation pattern p that explains the relation re of e 1 and e 2 , we define BOW frequency as the corresponding guidance score a p , i.e., Pattern Significance, conditional on pattern p.",5901003,"Distantly-Supervised Joint Entity and Relation Extraction with
  Noise-Robust Learning","0. abstract
1. Introduction
2. The DENRL Framework
3. Related Work
4. Limitations
",2023,"Bag-of-word Regularization (BR) Assuming reliable relation patterns are explainable to a model itself, we propose average BOW frequency as an instance-level pattern oracle to guide the model's position-attention for joint tagging.",Noise-Robust Learning,"Take the relation Contains as an example, its BOW is a set of tokens {""capital"", ""section"", ""of"", ""areas"", ""in"", ...} which appear in a corresponding pattern set {""capital of"", ""section in"", ""areas of"", ...}.",Noise-Robust Learning,
"Distantly-Supervised Joint Entity and Relation Extraction with  Noise-Robust Learning
==========================================================================================
2. The DENRL Framework -- 41/125
==========================================================================================
2. Noise-Robust Learning -- 3/41
------------------------------------------------------------------------------------------
Take the relation Contains as an example, its BOW is a set of tokens {""capital"", ""section"", ""of"", ""areas"", ""in"", ...} which appear in a corresponding pattern set {""capital of"", ""section in"", ""areas of"", ...}.",5901004,"Distantly-Supervised Joint Entity and Relation Extraction with
  Noise-Robust Learning","0. abstract
1. Introduction
2. The DENRL Framework
3. Related Work
4. Limitations
",2023,"For an input sentence S, an entity pair (e 1 , e 2 ) in S, a relation label re, and a relation pattern p that explains the relation re of e 1 and e 2 , we define BOW frequency as the corresponding guidance score a p , i.e., Pattern Significance, conditional on pattern p.",Noise-Robust Learning,"The motivation is to guide the model to explore new high-quality patterns such as ""section of "", ""areas in"", etc.",Noise-Robust Learning,
"Distantly-Supervised Joint Entity and Relation Extraction with  Noise-Robust Learning
==========================================================================================
2. The DENRL Framework -- 42/125
==========================================================================================
2. Noise-Robust Learning -- 4/41
------------------------------------------------------------------------------------------
The motivation is to guide the model to explore new high-quality patterns such as ""section of "", ""areas in"", etc.",5901005,"Distantly-Supervised Joint Entity and Relation Extraction with
  Noise-Robust Learning","0. abstract
1. Introduction
2. The DENRL Framework
3. Related Work
4. Limitations
",2023,"Take the relation Contains as an example, its BOW is a set of tokens {""capital"", ""section"", ""of"", ""areas"", ""in"", ...} which appear in a corresponding pattern set {""capital of"", ""section in"", ""areas of"", ...}.",Noise-Robust Learning,The guidance a I for an instance I is the average of a p regarding all patterns m corresponding to each relation re in S: a p = softmax({bow t } T t=1 ),Noise-Robust Learning,
"Distantly-Supervised Joint Entity and Relation Extraction with  Noise-Robust Learning
==========================================================================================
2. The DENRL Framework -- 43/125
==========================================================================================
2. Noise-Robust Learning -- 5/41
------------------------------------------------------------------------------------------
The guidance a I for an instance I is the average of a p regarding all patterns m corresponding to each relation re in S: a p = softmax({bow t } T t=1 )",5901006,"Distantly-Supervised Joint Entity and Relation Extraction with
  Noise-Robust Learning","0. abstract
1. Introduction
2. The DENRL Framework
3. Related Work
4. Limitations
",2023,"The motivation is to guide the model to explore new high-quality patterns such as ""section of "", ""areas in"", etc.",Noise-Robust Learning,"(6) where bow t represents the BOW frequency of w t under relation re if w t belongs to entity words or corresponding relation pattern words, e.g., f (""of""|Contains)",Noise-Robust Learning,
"Distantly-Supervised Joint Entity and Relation Extraction with  Noise-Robust Learning
==========================================================================================
2. The DENRL Framework -- 44/125
==========================================================================================
2. Noise-Robust Learning -- 6/41
------------------------------------------------------------------------------------------
(6) where bow t represents the BOW frequency of w t under relation re if w t belongs to entity words or corresponding relation pattern words, e.g., f (""of""|Contains)",5901007,"Distantly-Supervised Joint Entity and Relation Extraction with
  Noise-Robust Learning","0. abstract
1. Introduction
2. The DENRL Framework
3. Related Work
4. Limitations
",2023,The guidance a I for an instance I is the average of a p regarding all patterns m corresponding to each relation re in S: a p = softmax({bow t } T t=1 ),Noise-Robust Learning,I | is the number of distinct relation types in instance I. ,Noise-Robust Learning,
"Distantly-Supervised Joint Entity and Relation Extraction with  Noise-Robust Learning
==========================================================================================
2. The DENRL Framework -- 45/125
==========================================================================================
2. Noise-Robust Learning -- 7/41
------------------------------------------------------------------------------------------
I | is the number of distinct relation types in instance I. ",5901008,"Distantly-Supervised Joint Entity and Relation Extraction with
  Noise-Robust Learning","0. abstract
1. Introduction
2. The DENRL Framework
3. Related Work
4. Limitations
",2023,"(6) where bow t represents the BOW frequency of w t under relation re if w t belongs to entity words or corresponding relation pattern words, e.g., f (""of""|Contains)",Noise-Robust Learning,"We expect a joint tagger to approximate its position-attention a S to a I , where a S = AvgPooling (a 1 , . .",Noise-Robust Learning,
"Distantly-Supervised Joint Entity and Relation Extraction with  Noise-Robust Learning
==========================================================================================
2. The DENRL Framework -- 46/125
==========================================================================================
2. Noise-Robust Learning -- 8/41
------------------------------------------------------------------------------------------
We expect a joint tagger to approximate its position-attention a S to a I , where a S = AvgPooling (a 1 , . .",5901009,"Distantly-Supervised Joint Entity and Relation Extraction with
  Noise-Robust Learning","0. abstract
1. Introduction
2. The DENRL Framework
3. Related Work
4. Limitations
",2023,I | is the number of distinct relation types in instance I. ,Noise-Robust Learning,", a T ) is the average pooling of model's position-attention a t defined in Equation (1) for each position j in S. We apply Mean Squared Error (MSE) as the optimized function: L BR = MSE(a I , a S )",Noise-Robust Learning,
"Distantly-Supervised Joint Entity and Relation Extraction with  Noise-Robust Learning
==========================================================================================
2. The DENRL Framework -- 47/125
==========================================================================================
2. Noise-Robust Learning -- 9/41
------------------------------------------------------------------------------------------
, a T ) is the average pooling of model's position-attention a t defined in Equation (1) for each position j in S. We apply Mean Squared Error (MSE) as the optimized function: L BR = MSE(a I , a S )",5901010,"Distantly-Supervised Joint Entity and Relation Extraction with
  Noise-Robust Learning","0. abstract
1. Introduction
2. The DENRL Framework
3. Related Work
4. Limitations
",2023,"We expect a joint tagger to approximate its position-attention a S to a I , where a S = AvgPooling (a 1 , . .",Noise-Robust Learning,"= (a I − a S ) 2 (7) Ontology-Based Logic Fusion (OLF) Probabilistic Soft Logic (PSL) (Bach et al., 2017) uses soft truth values for predicates in an interval between [0, 1], which represents our token classification probability p(y t |w t ) as a convex optimization problem.",Noise-Robust Learning,
"Distantly-Supervised Joint Entity and Relation Extraction with  Noise-Robust Learning
==========================================================================================
2. The DENRL Framework -- 48/125
==========================================================================================
2. Noise-Robust Learning -- 10/41
------------------------------------------------------------------------------------------
= (a I − a S ) 2 (7) Ontology-Based Logic Fusion (OLF) Probabilistic Soft Logic (PSL) (Bach et al., 2017) uses soft truth values for predicates in an interval between [0, 1], which represents our token classification probability p(y t |w t ) as a convex optimization problem.",5901011,"Distantly-Supervised Joint Entity and Relation Extraction with
  Noise-Robust Learning","0. abstract
1. Introduction
2. The DENRL Framework
3. Related Work
4. Limitations
",2023,", a T ) is the average pooling of model's position-attention a t defined in Equation (1) for each position j in S. We apply Mean Squared Error (MSE) as the optimized function: L BR = MSE(a I , a S )",Noise-Robust Learning,We adapt PSL to entity-relation dependency rules according to data ontology.,Noise-Robust Learning,
"Distantly-Supervised Joint Entity and Relation Extraction with  Noise-Robust Learning
==========================================================================================
2. The DENRL Framework -- 49/125
==========================================================================================
2. Noise-Robust Learning -- 11/41
------------------------------------------------------------------------------------------
We adapt PSL to entity-relation dependency rules according to data ontology.",5901012,"Distantly-Supervised Joint Entity and Relation Extraction with
  Noise-Robust Learning","0. abstract
1. Introduction
2. The DENRL Framework
3. Related Work
4. Limitations
",2023,"= (a I − a S ) 2 (7) Ontology-Based Logic Fusion (OLF) Probabilistic Soft Logic (PSL) (Bach et al., 2017) uses soft truth values for predicates in an interval between [0, 1], which represents our token classification probability p(y t |w t ) as a convex optimization problem.",Noise-Robust Learning,"For example, if the predicted relation type is Founder_of, the head entity type is expected to be PERSON.",Noise-Robust Learning,
"Distantly-Supervised Joint Entity and Relation Extraction with  Noise-Robust Learning
==========================================================================================
2. The DENRL Framework -- 50/125
==========================================================================================
2. Noise-Robust Learning -- 12/41
------------------------------------------------------------------------------------------
For example, if the predicted relation type is Founder_of, the head entity type is expected to be PERSON.",5901013,"Distantly-Supervised Joint Entity and Relation Extraction with
  Noise-Robust Learning","0. abstract
1. Introduction
2. The DENRL Framework
3. Related Work
4. Limitations
",2023,We adapt PSL to entity-relation dependency rules according to data ontology.,Noise-Robust Learning,Training instances that violate any of these rules are penalized to enhance comprehension of entityrelation coherence.,Noise-Robust Learning,
"Distantly-Supervised Joint Entity and Relation Extraction with  Noise-Robust Learning
==========================================================================================
2. The DENRL Framework -- 51/125
==========================================================================================
2. Noise-Robust Learning -- 13/41
------------------------------------------------------------------------------------------
Training instances that violate any of these rules are penalized to enhance comprehension of entityrelation coherence.",5901014,"Distantly-Supervised Joint Entity and Relation Extraction with
  Noise-Robust Learning","0. abstract
1. Introduction
2. The DENRL Framework
3. Related Work
4. Limitations
",2023,"For example, if the predicted relation type is Founder_of, the head entity type is expected to be PERSON.",Noise-Robust Learning,"Suppose BR guides a model to recognize confident relations, OLF further helps explore instances with reliable entity labels, especially when no relations exist in them. ",Noise-Robust Learning,
