text,doc_id,paper_title,year,section,prev_text,prev_section,next_text,next_section,label
The product of the two master gates ω t represents the overlap of ft and ĩt .,8375047,"Ordered Neurons: Integrating Tree Structures into Recurrent Neural
  Networks",2018,STRUCTURED GATING MECHANISM,"Conversely, a small d i t means that the current input x t just provides local information that could be erased by ft in the next few time steps. ",STRUCTURED GATING MECHANISM,"Whenever an overlap exists (∃k, ω tk > 0), the corresponding segment of neurons encodes the incomplete constituents that contain some previous words and the current input word x t .",STRUCTURED GATING MECHANISM,
"Whenever an overlap exists (∃k, ω tk > 0), the corresponding segment of neurons encodes the incomplete constituents that contain some previous words and the current input word x t .",8375048,"Ordered Neurons: Integrating Tree Structures into Recurrent Neural
  Networks",2018,STRUCTURED GATING MECHANISM,The product of the two master gates ω t represents the overlap of ft and ĩt .,STRUCTURED GATING MECHANISM,"Since these constituents are incomplete, we want to update the information inside the respective blocks. ",STRUCTURED GATING MECHANISM,
"Since these constituents are incomplete, we want to update the information inside the respective blocks. ",8375049,"Ordered Neurons: Integrating Tree Structures into Recurrent Neural
  Networks",2018,STRUCTURED GATING MECHANISM,"Whenever an overlap exists (∃k, ω tk > 0), the corresponding segment of neurons encodes the incomplete constituents that contain some previous words and the current input word x t .",STRUCTURED GATING MECHANISM,The segment is further controlled by the f t and i t in the standard LSTM model to enable more fine-grained operations within blocks.,STRUCTURED GATING MECHANISM,
The segment is further controlled by the f t and i t in the standard LSTM model to enable more fine-grained operations within blocks.,8375050,"Ordered Neurons: Integrating Tree Structures into Recurrent Neural
  Networks",2018,STRUCTURED GATING MECHANISM,"Since these constituents are incomplete, we want to update the information inside the respective blocks. ",STRUCTURED GATING MECHANISM,"For example, in Figure 2, the word x 3 is nested As the master gates only focus on coarse-grained control, modeling them with the same dimensions as the hidden states is computationally expensive and unnecessary.",STRUCTURED GATING MECHANISM,
"For example, in Figure 2, the word x 3 is nested As the master gates only focus on coarse-grained control, modeling them with the same dimensions as the hidden states is computationally expensive and unnecessary.",8375051,"Ordered Neurons: Integrating Tree Structures into Recurrent Neural
  Networks",2018,STRUCTURED GATING MECHANISM,The segment is further controlled by the f t and i t in the standard LSTM model to enable more fine-grained operations within blocks.,STRUCTURED GATING MECHANISM,"In practice, we set ft and ĩt to be D m",STRUCTURED GATING MECHANISM,
"In practice, we set ft and ĩt to be D m",8375052,"Ordered Neurons: Integrating Tree Structures into Recurrent Neural
  Networks",2018,STRUCTURED GATING MECHANISM,"For example, in Figure 2, the word x 3 is nested As the master gates only focus on coarse-grained control, modeling them with the same dimensions as the hidden states is computationally expensive and unnecessary.",STRUCTURED GATING MECHANISM,"= D C dimensional vectors, where D is the dimension of hidden state, and C is a chunk size factor.",STRUCTURED GATING MECHANISM,
"= D C dimensional vectors, where D is the dimension of hidden state, and C is a chunk size factor.",8375053,"Ordered Neurons: Integrating Tree Structures into Recurrent Neural
  Networks",2018,STRUCTURED GATING MECHANISM,"In practice, we set ft and ĩt to be D m",STRUCTURED GATING MECHANISM,"We repeat each dimension C times, before the element-wise multiplication with f t and i t .",STRUCTURED GATING MECHANISM,
"We repeat each dimension C times, before the element-wise multiplication with f t and i t .",8375054,"Ordered Neurons: Integrating Tree Structures into Recurrent Neural
  Networks",2018,STRUCTURED GATING MECHANISM,"= D C dimensional vectors, where D is the dimension of hidden state, and C is a chunk size factor.",STRUCTURED GATING MECHANISM,The downsizing significantly reduces the number of extra parameters that we need to add to the LSTM.,STRUCTURED GATING MECHANISM,
The downsizing significantly reduces the number of extra parameters that we need to add to the LSTM.,8375055,"Ordered Neurons: Integrating Tree Structures into Recurrent Neural
  Networks",2018,STRUCTURED GATING MECHANISM,"We repeat each dimension C times, before the element-wise multiplication with f t and i t .",STRUCTURED GATING MECHANISM,"Therefore, every neuron within each C-sized chunk shares the same master gates.",STRUCTURED GATING MECHANISM,
"Therefore, every neuron within each C-sized chunk shares the same master gates.",8375056,"Ordered Neurons: Integrating Tree Structures into Recurrent Neural
  Networks",2018,STRUCTURED GATING MECHANISM,The downsizing significantly reduces the number of extra parameters that we need to add to the LSTM.,STRUCTURED GATING MECHANISM,"We evaluate the proposed model on four tasks: language modeling, unsupervised constituency parsing, targeted syntactic evaluation (Marvin & Linzen, 2018), and logical inference (Bowman et al., 2015).",EXPERIMENTS,
"We evaluate the proposed model on four tasks: language modeling, unsupervised constituency parsing, targeted syntactic evaluation (Marvin & Linzen, 2018), and logical inference (Bowman et al., 2015).",8375057,"Ordered Neurons: Integrating Tree Structures into Recurrent Neural
  Networks",2018,EXPERIMENTS,"Therefore, every neuron within each C-sized chunk shares the same master gates.",STRUCTURED GATING MECHANISM,"Word-level language modeling is a macroscopic evaluation of the model's ability to deal with various linguistic phenomena (e.g. co-occurence, syntactic structure, verb-subject agreement, etc).",LANGUAGE MODELING,
"Word-level language modeling is a macroscopic evaluation of the model's ability to deal with various linguistic phenomena (e.g. co-occurence, syntactic structure, verb-subject agreement, etc).",8375058,"Ordered Neurons: Integrating Tree Structures into Recurrent Neural
  Networks",2018,LANGUAGE MODELING,"We evaluate the proposed model on four tasks: language modeling, unsupervised constituency parsing, targeted syntactic evaluation (Marvin & Linzen, 2018), and logical inference (Bowman et al., 2015).",EXPERIMENTS,"We evaluate our model by measuring perplexity on the Penn TreeBank (PTB) (Marcus et al., 1993;Mikolov, 2012) task. ",LANGUAGE MODELING,
"We evaluate our model by measuring perplexity on the Penn TreeBank (PTB) (Marcus et al., 1993;Mikolov, 2012) task. ",8375059,"Ordered Neurons: Integrating Tree Structures into Recurrent Neural
  Networks",2018,LANGUAGE MODELING,"Word-level language modeling is a macroscopic evaluation of the model's ability to deal with various linguistic phenomena (e.g. co-occurence, syntactic structure, verb-subject agreement, etc).",LANGUAGE MODELING,"For fair comparison, we closely follow the model hyper-parameters, regularization and optimization techniques introduced in AWD-LSTM (Merity et al., 2017).",LANGUAGE MODELING,
"For fair comparison, we closely follow the model hyper-parameters, regularization and optimization techniques introduced in AWD-LSTM (Merity et al., 2017).",8375060,"Ordered Neurons: Integrating Tree Structures into Recurrent Neural
  Networks",2018,LANGUAGE MODELING,"We evaluate our model by measuring perplexity on the Penn TreeBank (PTB) (Marcus et al., 1993;Mikolov, 2012) task. ",LANGUAGE MODELING,Our model uses a three-layer ON-LSTM model with 1150 units in the hidden layer and an embedding of size 400.,LANGUAGE MODELING,
Our model uses a three-layer ON-LSTM model with 1150 units in the hidden layer and an embedding of size 400.,8375061,"Ordered Neurons: Integrating Tree Structures into Recurrent Neural
  Networks",2018,LANGUAGE MODELING,"For fair comparison, we closely follow the model hyper-parameters, regularization and optimization techniques introduced in AWD-LSTM (Merity et al., 2017).",LANGUAGE MODELING,"For master gates, the downsize factor C = 10.",LANGUAGE MODELING,
"For master gates, the downsize factor C = 10.",8375062,"Ordered Neurons: Integrating Tree Structures into Recurrent Neural
  Networks",2018,LANGUAGE MODELING,Our model uses a three-layer ON-LSTM model with 1150 units in the hidden layer and an embedding of size 400.,LANGUAGE MODELING,The total number of parameters was slightly increased from 24 millions to 25 millions with additional matrices for computing master gates.,LANGUAGE MODELING,
The total number of parameters was slightly increased from 24 millions to 25 millions with additional matrices for computing master gates.,8375063,"Ordered Neurons: Integrating Tree Structures into Recurrent Neural
  Networks",2018,LANGUAGE MODELING,"For master gates, the downsize factor C = 10.",LANGUAGE MODELING,We manually searched some of the dropout values for ON-LSTM based on the validation performance.,LANGUAGE MODELING,
We manually searched some of the dropout values for ON-LSTM based on the validation performance.,8375064,"Ordered Neurons: Integrating Tree Structures into Recurrent Neural
  Networks",2018,LANGUAGE MODELING,The total number of parameters was slightly increased from 24 millions to 25 millions with additional matrices for computing master gates.,LANGUAGE MODELING,"The values used for dropout on the word vectors, the output between LSTM layers, the output of the final LSTM layer, and embedding dropout where (0.5, 0.3, 0.45, 0.1) respectively.",LANGUAGE MODELING,
"The values used for dropout on the word vectors, the output between LSTM layers, the output of the final LSTM layer, and embedding dropout where (0.5, 0.3, 0.45, 0.1) respectively.",8375065,"Ordered Neurons: Integrating Tree Structures into Recurrent Neural
  Networks",2018,LANGUAGE MODELING,We manually searched some of the dropout values for ON-LSTM based on the validation performance.,LANGUAGE MODELING,A weight-dropout of 0.45 was applied to the recurrent weight matrices. ,LANGUAGE MODELING,
A weight-dropout of 0.45 was applied to the recurrent weight matrices. ,8375066,"Ordered Neurons: Integrating Tree Structures into Recurrent Neural
  Networks",2018,LANGUAGE MODELING,"The values used for dropout on the word vectors, the output between LSTM layers, the output of the final LSTM layer, and embedding dropout where (0.5, 0.3, 0.45, 0.1) respectively.",LANGUAGE MODELING,"As shown in Table 1, our model performs better than the standard LSTM while sharing the same number of layers, embedding dimensions, and hidden states units.",LANGUAGE MODELING,
"As shown in Table 1, our model performs better than the standard LSTM while sharing the same number of layers, embedding dimensions, and hidden states units.",8375067,"Ordered Neurons: Integrating Tree Structures into Recurrent Neural
  Networks",2018,LANGUAGE MODELING,A weight-dropout of 0.45 was applied to the recurrent weight matrices. ,LANGUAGE MODELING,Recall that the master gates only control how information is stored in different neurons.,LANGUAGE MODELING,
Recall that the master gates only control how information is stored in different neurons.,8375068,"Ordered Neurons: Integrating Tree Structures into Recurrent Neural
  Networks",2018,LANGUAGE MODELING,"As shown in Table 1, our model performs better than the standard LSTM while sharing the same number of layers, embedding dimensions, and hidden states units.",LANGUAGE MODELING,It is interesting to note that we can improve the performance of a strong LSTM model without adding skip connections or a significant increase in the number of parameters.,LANGUAGE MODELING,
It is interesting to note that we can improve the performance of a strong LSTM model without adding skip connections or a significant increase in the number of parameters.,8375069,"Ordered Neurons: Integrating Tree Structures into Recurrent Neural
  Networks",2018,LANGUAGE MODELING,Recall that the master gates only control how information is stored in different neurons.,LANGUAGE MODELING,The unsupervised constituency parsing task compares the latent stree structure induced by the model with those annotated by human experts.,UNSUPERVISED CONSTITUENCY PARSING,
The unsupervised constituency parsing task compares the latent stree structure induced by the model with those annotated by human experts.,8375070,"Ordered Neurons: Integrating Tree Structures into Recurrent Neural
  Networks",2018,UNSUPERVISED CONSTITUENCY PARSING,It is interesting to note that we can improve the performance of a strong LSTM model without adding skip connections or a significant increase in the number of parameters.,LANGUAGE MODELING,"Following the experiment settings proposed in Htut et al. (2018), we take our best model for the language modeling task, and test it on WSJ10 dataset and WSJ test set.",UNSUPERVISED CONSTITUENCY PARSING,
"Following the experiment settings proposed in Htut et al. (2018), we take our best model for the language modeling task, and test it on WSJ10 dataset and WSJ test set.",8375071,"Ordered Neurons: Integrating Tree Structures into Recurrent Neural
  Networks",2018,UNSUPERVISED CONSTITUENCY PARSING,The unsupervised constituency parsing task compares the latent stree structure induced by the model with those annotated by human experts.,UNSUPERVISED CONSTITUENCY PARSING,"WSJ10 has 7422 sentences, filtered from the WSJ dataset with the constraint of 10 words or less, after the removal of punctuation and null elements (Klein & Manning, 2002).",UNSUPERVISED CONSTITUENCY PARSING,
"WSJ10 has 7422 sentences, filtered from the WSJ dataset with the constraint of 10 words or less, after the removal of punctuation and null elements (Klein & Manning, 2002).",8375072,"Ordered Neurons: Integrating Tree Structures into Recurrent Neural
  Networks",2018,UNSUPERVISED CONSTITUENCY PARSING,"Following the experiment settings proposed in Htut et al. (2018), we take our best model for the language modeling task, and test it on WSJ10 dataset and WSJ test set.",UNSUPERVISED CONSTITUENCY PARSING,The WSJ test set contains 2416 sentences with various lengths.,UNSUPERVISED CONSTITUENCY PARSING,
The WSJ test set contains 2416 sentences with various lengths.,8375073,"Ordered Neurons: Integrating Tree Structures into Recurrent Neural
  Networks",2018,UNSUPERVISED CONSTITUENCY PARSING,"WSJ10 has 7422 sentences, filtered from the WSJ dataset with the constraint of 10 words or less, after the removal of punctuation and null elements (Klein & Manning, 2002).",UNSUPERVISED CONSTITUENCY PARSING,"It is worth noting that the WSJ10 test set contains sentences from the training, validation, and test set of the PTB dataset, while WSJ test uses the same set of sentences as the PTB test set. ",UNSUPERVISED CONSTITUENCY PARSING,
"It is worth noting that the WSJ10 test set contains sentences from the training, validation, and test set of the PTB dataset, while WSJ test uses the same set of sentences as the PTB test set. ",8375074,"Ordered Neurons: Integrating Tree Structures into Recurrent Neural
  Networks",2018,UNSUPERVISED CONSTITUENCY PARSING,The WSJ test set contains 2416 sentences with various lengths.,UNSUPERVISED CONSTITUENCY PARSING,"To infer the tree structure of a sentence from a pre-trained model, we initialize the hidden states with the zero vector, then feed the sentence into the model as done in the language modeling task.",UNSUPERVISED CONSTITUENCY PARSING,
"To infer the tree structure of a sentence from a pre-trained model, we initialize the hidden states with the zero vector, then feed the sentence into the model as done in the language modeling task.",8375075,"Ordered Neurons: Integrating Tree Structures into Recurrent Neural
  Networks",2018,UNSUPERVISED CONSTITUENCY PARSING,"It is worth noting that the WSJ10 test set contains sentences from the training, validation, and test set of the PTB dataset, while WSJ test uses the same set of sentences as the PTB test set. ",UNSUPERVISED CONSTITUENCY PARSING,"At each time step, we compute an estimate of d f t : df t = E d f t",UNSUPERVISED CONSTITUENCY PARSING,
"At each time step, we compute an estimate of d f t : df t = E d f t",8375076,"Ordered Neurons: Integrating Tree Structures into Recurrent Neural
  Networks",2018,UNSUPERVISED CONSTITUENCY PARSING,"To infer the tree structure of a sentence from a pre-trained model, we initialize the hidden states with the zero vector, then feed the sentence into the model as done in the language modeling task.",UNSUPERVISED CONSTITUENCY PARSING,Dm k=1 ftk where p f is the probability distribution over split points associated to the master forget gate and D m is the size of the hidden state.,UNSUPERVISED CONSTITUENCY PARSING,
Dm k=1 ftk where p f is the probability distribution over split points associated to the master forget gate and D m is the size of the hidden state.,8375077,"Ordered Neurons: Integrating Tree Structures into Recurrent Neural
  Networks",2018,UNSUPERVISED CONSTITUENCY PARSING,"At each time step, we compute an estimate of d f t : df t = E d f t",UNSUPERVISED CONSTITUENCY PARSING,"Given df t , we can use the top-down greedy parsing algorithm proposed in Shen et al. (2017) for unsupervised constituency parsing.",UNSUPERVISED CONSTITUENCY PARSING,
"Given df t , we can use the top-down greedy parsing algorithm proposed in Shen et al. (2017) for unsupervised constituency parsing.",8375078,"Ordered Neurons: Integrating Tree Structures into Recurrent Neural
  Networks",2018,UNSUPERVISED CONSTITUENCY PARSING,Dm k=1 ftk where p f is the probability distribution over split points associated to the master forget gate and D m is the size of the hidden state.,UNSUPERVISED CONSTITUENCY PARSING,We first sort the { df t } in decreasing order.,UNSUPERVISED CONSTITUENCY PARSING,
We first sort the { df t } in decreasing order.,8375079,"Ordered Neurons: Integrating Tree Structures into Recurrent Neural
  Networks",2018,UNSUPERVISED CONSTITUENCY PARSING,"Given df t , we can use the top-down greedy parsing algorithm proposed in Shen et al. (2017) for unsupervised constituency parsing.",UNSUPERVISED CONSTITUENCY PARSING,"For the first df i in the sorted sequence, we split the sentence into constituents ((x <i ), (x i , (x >i ))).",UNSUPERVISED CONSTITUENCY PARSING,
"For the first df i in the sorted sequence, we split the sentence into constituents ((x <i ), (x i , (x >i ))).",8375080,"Ordered Neurons: Integrating Tree Structures into Recurrent Neural
  Networks",2018,UNSUPERVISED CONSTITUENCY PARSING,We first sort the { df t } in decreasing order.,UNSUPERVISED CONSTITUENCY PARSING,"Then, we recursively repeat this operation for constituents (x <i ) and (x >i ), until each constituent contains only one word. ",UNSUPERVISED CONSTITUENCY PARSING,
"Then, we recursively repeat this operation for constituents (x <i ) and (x >i ), until each constituent contains only one word. ",8375081,"Ordered Neurons: Integrating Tree Structures into Recurrent Neural
  Networks",2018,UNSUPERVISED CONSTITUENCY PARSING,"For the first df i in the sorted sequence, we split the sentence into constituents ((x <i ), (x i , (x >i ))).",UNSUPERVISED CONSTITUENCY PARSING,The performance is shown in Table 2.,UNSUPERVISED CONSTITUENCY PARSING,
The performance is shown in Table 2.,8375082,"Ordered Neurons: Integrating Tree Structures into Recurrent Neural
  Networks",2018,UNSUPERVISED CONSTITUENCY PARSING,"Then, we recursively repeat this operation for constituents (x <i ) and (x >i ), until each constituent contains only one word. ",UNSUPERVISED CONSTITUENCY PARSING,"The second layer of ON-LSTM achieves state-of-the-art unsupervised constituency parsing results on the WSJ test set, while the first and third layers do not perform as well.",UNSUPERVISED CONSTITUENCY PARSING,
"The second layer of ON-LSTM achieves state-of-the-art unsupervised constituency parsing results on the WSJ test set, while the first and third layers do not perform as well.",8375083,"Ordered Neurons: Integrating Tree Structures into Recurrent Neural
  Networks",2018,UNSUPERVISED CONSTITUENCY PARSING,The performance is shown in Table 2.,UNSUPERVISED CONSTITUENCY PARSING,"One possible interpretation is that the first and last layers may be too focused on capturing local information useful for the language modeling task as they are directly exposed to input tokens and output predictions respectively, thus may not be encouraged to learn the more abstract tree structure.",UNSUPERVISED CONSTITUENCY PARSING,
"One possible interpretation is that the first and last layers may be too focused on capturing local information useful for the language modeling task as they are directly exposed to input tokens and output predictions respectively, thus may not be encouraged to learn the more abstract tree structure.",8375084,"Ordered Neurons: Integrating Tree Structures into Recurrent Neural
  Networks",2018,UNSUPERVISED CONSTITUENCY PARSING,"The second layer of ON-LSTM achieves state-of-the-art unsupervised constituency parsing results on the WSJ test set, while the first and third layers do not perform as well.",UNSUPERVISED CONSTITUENCY PARSING,"Since the WSJ test set contains sentences of various lengths which are unobserved during training, we find that ON-LSTM provides better generalization and robustness toward longer sentences than previous models.",UNSUPERVISED CONSTITUENCY PARSING,
"Since the WSJ test set contains sentences of various lengths which are unobserved during training, we find that ON-LSTM provides better generalization and robustness toward longer sentences than previous models.",8375085,"Ordered Neurons: Integrating Tree Structures into Recurrent Neural
  Networks",2018,UNSUPERVISED CONSTITUENCY PARSING,"One possible interpretation is that the first and last layers may be too focused on capturing local information useful for the language modeling task as they are directly exposed to input tokens and output predictions respectively, thus may not be encouraged to learn the more abstract tree structure.",UNSUPERVISED CONSTITUENCY PARSING,"We also see that ON-LSTM model can provide strong results for phrase detection, including ADJP (adjective phrases), PP (prepositional phrases), and NP (noun phrases).",UNSUPERVISED CONSTITUENCY PARSING,
"We also see that ON-LSTM model can provide strong results for phrase detection, including ADJP (adjective phrases), PP (prepositional phrases), and NP (noun phrases).",8375086,"Ordered Neurons: Integrating Tree Structures into Recurrent Neural
  Networks",2018,UNSUPERVISED CONSTITUENCY PARSING,"Since the WSJ test set contains sentences of various lengths which are unobserved during training, we find that ON-LSTM provides better generalization and robustness toward longer sentences than previous models.",UNSUPERVISED CONSTITUENCY PARSING,"This feature could benefit many downstream tasks, like question answering, named entity recognition, co-reference resolution, etc.",UNSUPERVISED CONSTITUENCY PARSING,
"This feature could benefit many downstream tasks, like question answering, named entity recognition, co-reference resolution, etc.",8375087,"Ordered Neurons: Integrating Tree Structures into Recurrent Neural
  Networks",2018,UNSUPERVISED CONSTITUENCY PARSING,"We also see that ON-LSTM model can provide strong results for phrase detection, including ADJP (adjective phrases), PP (prepositional phrases), and NP (noun phrases).",UNSUPERVISED CONSTITUENCY PARSING,Targeted syntactic evaluation tasks have been proposed in Marvin & Linzen (2018).,TARGETED SYNTACTIC EVALUATION,
Targeted syntactic evaluation tasks have been proposed in Marvin & Linzen (2018).,8375088,"Ordered Neurons: Integrating Tree Structures into Recurrent Neural
  Networks",2018,TARGETED SYNTACTIC EVALUATION,"This feature could benefit many downstream tasks, like question answering, named entity recognition, co-reference resolution, etc.",UNSUPERVISED CONSTITUENCY PARSING,"It is a collection of tasks that evaluate language models along three different structure-sensitive linguistic phenomena: subject-verb agreement, reflexive anaphora and negative polarity items.",TARGETED SYNTACTIC EVALUATION,
"It is a collection of tasks that evaluate language models along three different structure-sensitive linguistic phenomena: subject-verb agreement, reflexive anaphora and negative polarity items.",8375089,"Ordered Neurons: Integrating Tree Structures into Recurrent Neural
  Networks",2018,TARGETED SYNTACTIC EVALUATION,Targeted syntactic evaluation tasks have been proposed in Marvin & Linzen (2018).,TARGETED SYNTACTIC EVALUATION,"Given a large number of minimally different pairs of English sentences, each consisting of a grammatical and an ungrammatical sentence, a language model should assign a higher probability to a grammatical sentence than an ungrammatical one. ",TARGETED SYNTACTIC EVALUATION,
"Given a large number of minimally different pairs of English sentences, each consisting of a grammatical and an ungrammatical sentence, a language model should assign a higher probability to a grammatical sentence than an ungrammatical one. ",8375090,"Ordered Neurons: Integrating Tree Structures into Recurrent Neural
  Networks",2018,TARGETED SYNTACTIC EVALUATION,"It is a collection of tasks that evaluate language models along three different structure-sensitive linguistic phenomena: subject-verb agreement, reflexive anaphora and negative polarity items.",TARGETED SYNTACTIC EVALUATION,"Using the released codebase 2 and the same settings proposed in Marvin & Linzen (2018), we train both our ON-LSTM model and a baseline LSTM language model on a 90 million word subset of Wikipedia.",TARGETED SYNTACTIC EVALUATION,
"Using the released codebase 2 and the same settings proposed in Marvin & Linzen (2018), we train both our ON-LSTM model and a baseline LSTM language model on a 90 million word subset of Wikipedia.",8375091,"Ordered Neurons: Integrating Tree Structures into Recurrent Neural
  Networks",2018,TARGETED SYNTACTIC EVALUATION,"Given a large number of minimally different pairs of English sentences, each consisting of a grammatical and an ungrammatical sentence, a language model should assign a higher probability to a grammatical sentence than an ungrammatical one. ",TARGETED SYNTACTIC EVALUATION,"Both language models have two layers of 650 units, a batch size of 128, a dropout rate of 0.2, a learning rate of 20.0, and were trained for 40 epochs.",TARGETED SYNTACTIC EVALUATION,
"Both language models have two layers of 650 units, a batch size of 128, a dropout rate of 0.2, a learning rate of 20.0, and were trained for 40 epochs.",8375092,"Ordered Neurons: Integrating Tree Structures into Recurrent Neural
  Networks",2018,TARGETED SYNTACTIC EVALUATION,"Using the released codebase 2 and the same settings proposed in Marvin & Linzen (2018), we train both our ON-LSTM model and a baseline LSTM language model on a 90 million word subset of Wikipedia.",TARGETED SYNTACTIC EVALUATION,The input embeddings have 200 dimensions and the output embeddings have 650 dimesions. ,TARGETED SYNTACTIC EVALUATION,
The input embeddings have 200 dimensions and the output embeddings have 650 dimesions. ,8375093,"Ordered Neurons: Integrating Tree Structures into Recurrent Neural
  Networks",2018,TARGETED SYNTACTIC EVALUATION,"Both language models have two layers of 650 units, a batch size of 128, a dropout rate of 0.2, a learning rate of 20.0, and were trained for 40 epochs.",TARGETED SYNTACTIC EVALUATION,"Table 3 shows that the ON-LSTM performs better on the long-term dependency cases, while the baseline LSTM fares better on the short-term ones.",TARGETED SYNTACTIC EVALUATION,
"Table 3 shows that the ON-LSTM performs better on the long-term dependency cases, while the baseline LSTM fares better on the short-term ones.",8375094,"Ordered Neurons: Integrating Tree Structures into Recurrent Neural
  Networks",2018,TARGETED SYNTACTIC EVALUATION,The input embeddings have 200 dimensions and the output embeddings have 650 dimesions. ,TARGETED SYNTACTIC EVALUATION,This is possibly due to the relatively small num- Table 2: Unlabeled parsing F1 results evaluated on the full WSJ10 and WSJ test set.,TARGETED SYNTACTIC EVALUATION,
This is possibly due to the relatively small num- Table 2: Unlabeled parsing F1 results evaluated on the full WSJ10 and WSJ test set.,8375095,"Ordered Neurons: Integrating Tree Structures into Recurrent Neural
  Networks",2018,TARGETED SYNTACTIC EVALUATION,"Table 3 shows that the ON-LSTM performs better on the long-term dependency cases, while the baseline LSTM fares better on the short-term ones.",TARGETED SYNTACTIC EVALUATION,"Our language model has three layers, each of them provides a sequence of df t .",TARGETED SYNTACTIC EVALUATION,
"Our language model has three layers, each of them provides a sequence of df t .",8375096,"Ordered Neurons: Integrating Tree Structures into Recurrent Neural
  Networks",2018,TARGETED SYNTACTIC EVALUATION,This is possibly due to the relatively small num- Table 2: Unlabeled parsing F1 results evaluated on the full WSJ10 and WSJ test set.,TARGETED SYNTACTIC EVALUATION,We provide the parsing performance for all layers.,TARGETED SYNTACTIC EVALUATION,
We provide the parsing performance for all layers.,8375097,"Ordered Neurons: Integrating Tree Structures into Recurrent Neural
  Networks",2018,TARGETED SYNTACTIC EVALUATION,"Our language model has three layers, each of them provides a sequence of df t .",TARGETED SYNTACTIC EVALUATION,"Results with RL-SPINN and ST-Gumbel are evaluated on the full WSJ (Williams et al., 2017).",TARGETED SYNTACTIC EVALUATION,
"Results with RL-SPINN and ST-Gumbel are evaluated on the full WSJ (Williams et al., 2017).",8375098,"Ordered Neurons: Integrating Tree Structures into Recurrent Neural
  Networks",2018,TARGETED SYNTACTIC EVALUATION,We provide the parsing performance for all layers.,TARGETED SYNTACTIC EVALUATION,"PRPN models are evaluated on the WSJ test set (Htut et al., 2018).",TARGETED SYNTACTIC EVALUATION,
"PRPN models are evaluated on the WSJ test set (Htut et al., 2018).",8375099,"Ordered Neurons: Integrating Tree Structures into Recurrent Neural
  Networks",2018,TARGETED SYNTACTIC EVALUATION,"Results with RL-SPINN and ST-Gumbel are evaluated on the full WSJ (Williams et al., 2017).",TARGETED SYNTACTIC EVALUATION,We run the model with 5 different random seeds to calculate the average F1.,TARGETED SYNTACTIC EVALUATION,
We run the model with 5 different random seeds to calculate the average F1.,8375100,"Ordered Neurons: Integrating Tree Structures into Recurrent Neural
  Networks",2018,TARGETED SYNTACTIC EVALUATION,"PRPN models are evaluated on the WSJ test set (Htut et al., 2018).",TARGETED SYNTACTIC EVALUATION,The Accuracy columns represent the fraction of ground truth constituents of a given type that correspond to constituents in the model parses.,TARGETED SYNTACTIC EVALUATION,
The Accuracy columns represent the fraction of ground truth constituents of a given type that correspond to constituents in the model parses.,8375101,"Ordered Neurons: Integrating Tree Structures into Recurrent Neural
  Networks",2018,TARGETED SYNTACTIC EVALUATION,We run the model with 5 different random seeds to calculate the average F1.,TARGETED SYNTACTIC EVALUATION,"We use the model with the best F1 score to report ADJP, NP, PP, and INTJ.",TARGETED SYNTACTIC EVALUATION,
"We use the model with the best F1 score to report ADJP, NP, PP, and INTJ.",8375102,"Ordered Neurons: Integrating Tree Structures into Recurrent Neural
  Networks",2018,TARGETED SYNTACTIC EVALUATION,The Accuracy columns represent the fraction of ground truth constituents of a given type that correspond to constituents in the model parses.,TARGETED SYNTACTIC EVALUATION,"WSJ10 baselines are from Klein & Manning (2002, CCM), Klein & Manning (2005, DMV+CCM), and Bod (2006, UML-DOP).",TARGETED SYNTACTIC EVALUATION,
"WSJ10 baselines are from Klein & Manning (2002, CCM), Klein & Manning (2005, DMV+CCM), and Bod (2006, UML-DOP).",8375103,"Ordered Neurons: Integrating Tree Structures into Recurrent Neural
  Networks",2018,TARGETED SYNTACTIC EVALUATION,"We use the model with the best F1 score to report ADJP, NP, PP, and INTJ.",TARGETED SYNTACTIC EVALUATION,"As the WSJ10 baselines are trained using POS tags, they are not strictly comparable with the latent tree learning results.",TARGETED SYNTACTIC EVALUATION,
"As the WSJ10 baselines are trained using POS tags, they are not strictly comparable with the latent tree learning results.",8375104,"Ordered Neurons: Integrating Tree Structures into Recurrent Neural
  Networks",2018,TARGETED SYNTACTIC EVALUATION,"WSJ10 baselines are from Klein & Manning (2002, CCM), Klein & Manning (2005, DMV+CCM), and Bod (2006, UML-DOP).",TARGETED SYNTACTIC EVALUATION,Italics mark results that are worse than the random baseline.,TARGETED SYNTACTIC EVALUATION,
Italics mark results that are worse than the random baseline.,8375105,"Ordered Neurons: Integrating Tree Structures into Recurrent Neural
  Networks",2018,TARGETED SYNTACTIC EVALUATION,"As the WSJ10 baselines are trained using POS tags, they are not strictly comparable with the latent tree learning results.",TARGETED SYNTACTIC EVALUATION,"ber of units in the hidden states, which is insufficient to take into account both long and short-term information.",TARGETED SYNTACTIC EVALUATION,
"ber of units in the hidden states, which is insufficient to take into account both long and short-term information.",8375106,"Ordered Neurons: Integrating Tree Structures into Recurrent Neural
  Networks",2018,TARGETED SYNTACTIC EVALUATION,Italics mark results that are worse than the random baseline.,TARGETED SYNTACTIC EVALUATION,We also notice that the results for NPI test cases have unusually high variance across different hyper-parameters.,TARGETED SYNTACTIC EVALUATION,
