text,doc_id,paper_title,paper_structure,year,prev_text,prev_section,next_text,next_section,label
"Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE}
==========================================================================================
4. Metric Significance Testing -- 45/126
==========================================================================================
N N M P 0.734 • R-3",1862753,Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE},"0. abstract
1. Introduction
2. Related Work
3. Summarization Metric Evaluation
4. Metric Significance Testing
5. Human Assessment Combinations
6. Conclusions
",2015,R-2 Y Y M F 0.735 • R-2,Metric Significance Testing,Y Y M P 0.733 • R-3,Metric Significance Testing,
"Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE}
==========================================================================================
4. Metric Significance Testing -- 46/126
==========================================================================================
Y Y M P 0.733 • R-3",1862754,Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE},"0. abstract
1. Introduction
2. Related Work
3. Summarization Metric Evaluation
4. Metric Significance Testing
5. Human Assessment Combinations
6. Conclusions
",2015,N N M P 0.734 • R-3,Metric Significance Testing,Y Y A R 0.730 R-4,Metric Significance Testing,
"Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE}
==========================================================================================
4. Metric Significance Testing -- 47/126
==========================================================================================
Y Y A R 0.730 R-4",1862755,Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE},"0. abstract
1. Introduction
2. Related Work
3. Summarization Metric Evaluation
4. Metric Significance Testing
5. Human Assessment Combinations
6. Conclusions
",2015,Y Y M P 0.733 • R-3,Metric Significance Testing,Y Y A F 0.729 • R-3 Y Y M F 0.726 • R-S4 Y,Metric Significance Testing,
"Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE}
==========================================================================================
4. Metric Significance Testing -- 48/126
==========================================================================================
Y Y A F 0.729 • R-3 Y Y M F 0.726 • R-S4 Y",1862756,Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE},"0. abstract
1. Introduction
2. Related Work
3. Summarization Metric Evaluation
4. Metric Significance Testing
5. Human Assessment Combinations
6. Conclusions
",2015,Y Y A R 0.730 R-4,Metric Significance Testing,A P 0.725 • R-SU4 N N,Metric Significance Testing,
"Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE}
==========================================================================================
4. Metric Significance Testing -- 49/126
==========================================================================================
A P 0.725 • R-SU4 N N",1862757,Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE},"0. abstract
1. Introduction
2. Related Work
3. Summarization Metric Evaluation
4. Metric Significance Testing
5. Human Assessment Combinations
6. Conclusions
",2015,Y Y A F 0.729 • R-3 Y Y M F 0.726 • R-S4 Y,Metric Significance Testing,A P 0.724 • R-2 Y N M P 0.724 R-S4 N Y,Metric Significance Testing,
"Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE}
==========================================================================================
4. Metric Significance Testing -- 50/126
==========================================================================================
A P 0.724 • R-2 Y N M P 0.724 R-S4 N Y",1862758,Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE},"0. abstract
1. Introduction
2. Related Work
3. Summarization Metric Evaluation
4. Metric Significance Testing
5. Human Assessment Combinations
6. Conclusions
",2015,A P 0.725 • R-SU4 N N,Metric Significance Testing,A P 0.724 R-SU4 Y N,Metric Significance Testing,
"Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE}
==========================================================================================
4. Metric Significance Testing -- 51/126
==========================================================================================
A P 0.724 R-SU4 Y N",1862759,Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE},"0. abstract
1. Introduction
2. Related Work
3. Summarization Metric Evaluation
4. Metric Significance Testing
5. Human Assessment Combinations
6. Conclusions
",2015,A P 0.724 • R-2 Y N M P 0.724 R-S4 N Y,Metric Significance Testing,A P 0.723 • R-S4 N N,Metric Significance Testing,
"Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE}
==========================================================================================
4. Metric Significance Testing -- 52/126
==========================================================================================
A P 0.723 • R-S4 N N",1862760,Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE},"0. abstract
1. Introduction
2. Related Work
3. Summarization Metric Evaluation
4. Metric Significance Testing
5. Human Assessment Combinations
6. Conclusions
",2015,A P 0.724 R-SU4 Y N,Metric Significance Testing,A P 0.723 • R-2,Metric Significance Testing,
"Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE}
==========================================================================================
4. Metric Significance Testing -- 53/126
==========================================================================================
A P 0.723 • R-2",1862761,Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE},"0. abstract
1. Introduction
2. Related Work
3. Summarization Metric Evaluation
4. Metric Significance Testing
5. Human Assessment Combinations
6. Conclusions
",2015,A P 0.723 • R-S4 N N,Metric Significance Testing,N Y M R 0.722 • R-4 N Y A F 0.721 • R-1,Metric Significance Testing,
"Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE}
==========================================================================================
4. Metric Significance Testing -- 54/126
==========================================================================================
N Y M R 0.722 • R-4 N Y A F 0.721 • R-1",1862762,Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE},"0. abstract
1. Introduction
2. Related Work
3. Summarization Metric Evaluation
4. Metric Significance Testing
5. Human Assessment Combinations
6. Conclusions
",2015,A P 0.723 • R-2,Metric Significance Testing,A P 0.720 • R-2 N N M F 0.719 • R-SU4 N Y,Metric Significance Testing,
"Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE}
==========================================================================================
4. Metric Significance Testing -- 55/126
==========================================================================================
A P 0.720 • R-2 N N M F 0.719 • R-SU4 N Y",1862763,Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE},"0. abstract
1. Introduction
2. Related Work
3. Summarization Metric Evaluation
4. Metric Significance Testing
5. Human Assessment Combinations
6. Conclusions
",2015,N Y M R 0.722 • R-4 N Y A F 0.721 • R-1,Metric Significance Testing,A P 0.719 R-1,Metric Significance Testing,
"Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE}
==========================================================================================
4. Metric Significance Testing -- 56/126
==========================================================================================
A P 0.719 R-1",1862764,Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE},"0. abstract
1. Introduction
2. Related Work
3. Summarization Metric Evaluation
4. Metric Significance Testing
5. Human Assessment Combinations
6. Conclusions
",2015,A P 0.720 • R-2 N N M F 0.719 • R-SU4 N Y,Metric Significance Testing,A P 0.714 • R-2 Y Y M R 0.714 • R-3,Metric Significance Testing,
"Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE}
==========================================================================================
4. Metric Significance Testing -- 57/126
==========================================================================================
A P 0.714 • R-2 Y Y M R 0.714 • R-3",1862765,Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE},"0. abstract
1. Introduction
2. Related Work
3. Summarization Metric Evaluation
4. Metric Significance Testing
5. Human Assessment Combinations
6. Conclusions
",2015,A P 0.719 R-1,Metric Significance Testing,Y Y M R 0.713 • R-4 Y Y A R 0.712 • R-S4,Metric Significance Testing,
"Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE}
==========================================================================================
4. Metric Significance Testing -- 58/126
==========================================================================================
Y Y M R 0.713 • R-4 Y Y A R 0.712 • R-S4",1862766,Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE},"0. abstract
1. Introduction
2. Related Work
3. Summarization Metric Evaluation
4. Metric Significance Testing
5. Human Assessment Combinations
6. Conclusions
",2015,A P 0.714 • R-2 Y Y M R 0.714 • R-3,Metric Significance Testing,A P 0.711 R-SU4 Y Y A P 0.710 R-2 N N,Metric Significance Testing,
"Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE}
==========================================================================================
4. Metric Significance Testing -- 59/126
==========================================================================================
A P 0.711 R-SU4 Y Y A P 0.710 R-2 N N",1862767,Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE},"0. abstract
1. Introduction
2. Related Work
3. Summarization Metric Evaluation
4. Metric Significance Testing
5. Human Assessment Combinations
6. Conclusions
",2015,Y Y M R 0.713 • R-4 Y Y A R 0.712 • R-S4,Metric Significance Testing,A R 0.710 • R-W N Y,Metric Significance Testing,
"Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE}
==========================================================================================
4. Metric Significance Testing -- 60/126
==========================================================================================
A R 0.710 • R-W N Y",1862768,Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE},"0. abstract
1. Introduction
2. Related Work
3. Summarization Metric Evaluation
4. Metric Significance Testing
5. Human Assessment Combinations
6. Conclusions
",2015,A P 0.711 R-SU4 Y Y A P 0.710 R-2 N N,Metric Significance Testing,A P 0.709 • R-2,Metric Significance Testing,
"Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE}
==========================================================================================
4. Metric Significance Testing -- 61/126
==========================================================================================
A P 0.709 • R-2",1862769,Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE},"0. abstract
1. Introduction
2. Related Work
3. Summarization Metric Evaluation
4. Metric Significance Testing
5. Human Assessment Combinations
6. Conclusions
",2015,A R 0.710 • R-W N Y,Metric Significance Testing,A R 0.707 •,Metric Significance Testing,
"Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE}
==========================================================================================
4. Metric Significance Testing -- 62/126
==========================================================================================
A R 0.707 •",1862770,Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE},"0. abstract
1. Introduction
2. Related Work
3. Summarization Metric Evaluation
4. Metric Significance Testing
5. Human Assessment Combinations
6. Conclusions
",2015,A P 0.709 • R-2,Metric Significance Testing,Metric Stemming RSW Ave./Med P/R/F r R-2 Y N M F 0.706 R-3,Metric Significance Testing,
"Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE}
==========================================================================================
4. Metric Significance Testing -- 63/126
==========================================================================================
Metric Stemming RSW Ave./Med P/R/F r R-2 Y N M F 0.706 R-3",1862771,Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE},"0. abstract
1. Introduction
2. Related Work
3. Summarization Metric Evaluation
4. Metric Significance Testing
5. Human Assessment Combinations
6. Conclusions
",2015,A R 0.707 •,Metric Significance Testing,N Y M P 0.704 • R-1,Metric Significance Testing,
"Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE}
==========================================================================================
4. Metric Significance Testing -- 64/126
==========================================================================================
N Y M P 0.704 • R-1",1862772,Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE},"0. abstract
1. Introduction
2. Related Work
3. Summarization Metric Evaluation
4. Metric Significance Testing
5. Human Assessment Combinations
6. Conclusions
",2015,Metric Stemming RSW Ave./Med P/R/F r R-2 Y N M F 0.706 R-3,Metric Significance Testing,A P 0.704 • R-4,Metric Significance Testing,
"Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE}
==========================================================================================
4. Metric Significance Testing -- 65/126
==========================================================================================
A P 0.704 • R-4",1862773,Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE},"0. abstract
1. Introduction
2. Related Work
3. Summarization Metric Evaluation
4. Metric Significance Testing
5. Human Assessment Combinations
6. Conclusions
",2015,N Y M P 0.704 • R-1,Metric Significance Testing,N N M R 0.703 • R-L N Y A P 0.700 • R-W Y,Metric Significance Testing,
"Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE}
==========================================================================================
4. Metric Significance Testing -- 66/126
==========================================================================================
N N M R 0.703 • R-L N Y A P 0.700 • R-W Y",1862774,Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE},"0. abstract
1. Introduction
2. Related Work
3. Summarization Metric Evaluation
4. Metric Significance Testing
5. Human Assessment Combinations
6. Conclusions
",2015,A P 0.704 • R-4,Metric Significance Testing,A P 0.700 • R-4 N Y A R 0.700 •,Metric Significance Testing,
"Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE}
==========================================================================================
4. Metric Significance Testing -- 67/126
==========================================================================================
A P 0.700 • R-4 N Y A R 0.700 •",1862775,Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE},"0. abstract
1. Introduction
2. Related Work
3. Summarization Metric Evaluation
4. Metric Significance Testing
5. Human Assessment Combinations
6. Conclusions
",2015,N N M R 0.703 • R-L N Y A P 0.700 • R-W Y,Metric Significance Testing,R-1 Y N M P 0.699 • R-S4 N Y M P,Metric Significance Testing,
"Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE}
==========================================================================================
4. Metric Significance Testing -- 68/126
==========================================================================================
R-1 Y N M P 0.699 • R-S4 N Y M P",1862776,Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE},"0. abstract
1. Introduction
2. Related Work
3. Summarization Metric Evaluation
4. Metric Significance Testing
5. Human Assessment Combinations
6. Conclusions
",2015,A P 0.700 • R-4 N Y A R 0.700 •,Metric Significance Testing,Y Y A P 0.698 • R-3 N Y M F 0.697 • R-W N N,Metric Significance Testing,
"Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE}
==========================================================================================
4. Metric Significance Testing -- 69/126
==========================================================================================
Y Y A P 0.698 • R-3 N Y M F 0.697 • R-W N N",1862777,Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE},"0. abstract
1. Introduction
2. Related Work
3. Summarization Metric Evaluation
4. Metric Significance Testing
5. Human Assessment Combinations
6. Conclusions
",2015,R-1 Y N M P 0.699 • R-S4 N Y M P,Metric Significance Testing,A P 0.696 • R-W Y N,Metric Significance Testing,
"Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE}
==========================================================================================
4. Metric Significance Testing -- 70/126
==========================================================================================
A P 0.696 • R-W Y N",1862778,Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE},"0. abstract
1. Introduction
2. Related Work
3. Summarization Metric Evaluation
4. Metric Significance Testing
5. Human Assessment Combinations
6. Conclusions
",2015,Y Y A P 0.698 • R-3 N Y M F 0.697 • R-W N N,Metric Significance Testing,A P 0.695 • R-4 N N M F 0.695 •,Metric Significance Testing,
"Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE}
==========================================================================================
4. Metric Significance Testing -- 71/126
==========================================================================================
A P 0.695 • R-4 N N M F 0.695 •",1862779,Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE},"0. abstract
1. Introduction
2. Related Work
3. Summarization Metric Evaluation
4. Metric Significance Testing
5. Human Assessment Combinations
6. Conclusions
",2015,A P 0.696 • R-W Y N,Metric Significance Testing,R-S4 N Y M F 0.693 R-S4 N Y A F 0.691 R-SU4 N Y M P 0.690 R-1,Metric Significance Testing,
"Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE}
==========================================================================================
4. Metric Significance Testing -- 72/126
==========================================================================================
R-S4 N Y M F 0.693 R-S4 N Y A F 0.691 R-SU4 N Y M P 0.690 R-1",1862780,Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE},"0. abstract
1. Introduction
2. Related Work
3. Summarization Metric Evaluation
4. Metric Significance Testing
5. Human Assessment Combinations
6. Conclusions
",2015,A P 0.695 • R-4 N N M F 0.695 •,Metric Significance Testing,N N M P 0.690 • R-2,Metric Significance Testing,
"Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE}
==========================================================================================
4. Metric Significance Testing -- 73/126
==========================================================================================
N N M P 0.690 • R-2",1862781,Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE},"0. abstract
1. Introduction
2. Related Work
3. Summarization Metric Evaluation
4. Metric Significance Testing
5. Human Assessment Combinations
6. Conclusions
",2015,R-S4 N Y M F 0.693 R-S4 N Y A F 0.691 R-SU4 N Y M P 0.690 R-1,Metric Significance Testing,N N M R 0.689 R-L Y Y A P 0.688 • R-3,Metric Significance Testing,
"Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE}
==========================================================================================
4. Metric Significance Testing -- 74/126
==========================================================================================
N N M R 0.689 R-L Y Y A P 0.688 • R-3",1862782,Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE},"0. abstract
1. Introduction
2. Related Work
3. Summarization Metric Evaluation
4. Metric Significance Testing
5. Human Assessment Combinations
6. Conclusions
",2015,N N M P 0.690 • R-2,Metric Significance Testing,N Y M R 0.687 • R-S4 N,Metric Significance Testing,
"Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE}
==========================================================================================
4. Metric Significance Testing -- 75/126
==========================================================================================
N Y M R 0.687 • R-S4 N",1862783,Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE},"0. abstract
1. Introduction
2. Related Work
3. Summarization Metric Evaluation
4. Metric Significance Testing
5. Human Assessment Combinations
6. Conclusions
",2015,N N M R 0.689 R-L Y Y A P 0.688 • R-3,Metric Significance Testing,N M P 0.687 R-S4 Y N,Metric Significance Testing,
"Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE}
==========================================================================================
4. Metric Significance Testing -- 76/126
==========================================================================================
N M P 0.687 R-S4 Y N",1862784,Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE},"0. abstract
1. Introduction
2. Related Work
3. Summarization Metric Evaluation
4. Metric Significance Testing
5. Human Assessment Combinations
6. Conclusions
",2015,N Y M R 0.687 • R-S4 N,Metric Significance Testing,A F 0.687 R-S4 N,Metric Significance Testing,
"Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE}
==========================================================================================
4. Metric Significance Testing -- 77/126
==========================================================================================
A F 0.687 R-S4 N",1862785,Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE},"0. abstract
1. Introduction
2. Related Work
3. Summarization Metric Evaluation
4. Metric Significance Testing
5. Human Assessment Combinations
6. Conclusions
",2015,N M P 0.687 R-S4 Y N,Metric Significance Testing,N A F 0.687 R-4 N N M P 0.687 • R-L N,Metric Significance Testing,
"Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE}
==========================================================================================
4. Metric Significance Testing -- 78/126
==========================================================================================
N A F 0.687 R-4 N N M P 0.687 • R-L N",1862786,Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE},"0. abstract
1. Introduction
2. Related Work
3. Summarization Metric Evaluation
4. Metric Significance Testing
5. Human Assessment Combinations
6. Conclusions
",2015,A F 0.687 R-S4 N,Metric Significance Testing,A P 0.686 • R-SU4 N N M P 0.686 R-L Y N,Metric Significance Testing,
"Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE}
==========================================================================================
4. Metric Significance Testing -- 79/126
==========================================================================================
A P 0.686 • R-SU4 N N M P 0.686 R-L Y N",1862787,Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE},"0. abstract
1. Introduction
2. Related Work
3. Summarization Metric Evaluation
4. Metric Significance Testing
5. Human Assessment Combinations
6. Conclusions
",2015,N A F 0.687 R-4 N N M P 0.687 • R-L N,Metric Significance Testing,A P 0.683 • R-W N N M P 0.682 • R-W Y N M P 0.680 • R-SU4 Y N M P 0.678 R-SU4 N Y A F 0.678 R-S4 Y Y A F 0.676 R-SU4 N Y M F 0.676 R-SU4 N N A F 0.673 R-1 N Y M P,Metric Significance Testing,
"Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE}
==========================================================================================
4. Metric Significance Testing -- 80/126
==========================================================================================
A P 0.683 • R-W N N M P 0.682 • R-W Y N M P 0.680 • R-SU4 Y N M P 0.678 R-SU4 N Y A F 0.678 R-S4 Y Y A F 0.676 R-SU4 N Y M F 0.676 R-SU4 N N A F 0.673 R-1 N Y M P",1862788,Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE},"0. abstract
1. Introduction
2. Related Work
3. Summarization Metric Evaluation
4. Metric Significance Testing
5. Human Assessment Combinations
6. Conclusions
",2015,A P 0.686 • R-SU4 N N M P 0.686 R-L Y N,Metric Significance Testing,0.673 R-2 Y N M R 0.672 R-SU4 Y N,Metric Significance Testing,
"Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE}
==========================================================================================
4. Metric Significance Testing -- 81/126
==========================================================================================
0.673 R-2 Y N M R 0.672 R-SU4 Y N",1862789,Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE},"0. abstract
1. Introduction
2. Related Work
3. Summarization Metric Evaluation
4. Metric Significance Testing
5. Human Assessment Combinations
6. Conclusions
",2015,A P 0.683 • R-W N N M P 0.682 • R-W Y N M P 0.680 • R-SU4 Y N M P 0.678 R-SU4 N Y A F 0.678 R-S4 Y Y A F 0.676 R-SU4 N Y M F 0.676 R-SU4 N N A F 0.673 R-1 N Y M P,Metric Significance Testing,A F 0.671 R-S4 N Y M R 0.670 R-S4 Y N M P 0.670 R-SU4,Metric Significance Testing,
"Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE}
==========================================================================================
4. Metric Significance Testing -- 82/126
==========================================================================================
A F 0.671 R-S4 N Y M R 0.670 R-S4 Y N M P 0.670 R-SU4",1862790,Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE},"0. abstract
1. Introduction
2. Related Work
3. Summarization Metric Evaluation
4. Metric Significance Testing
5. Human Assessment Combinations
6. Conclusions
",2015,0.673 R-2 Y N M R 0.672 R-SU4 Y N,Metric Significance Testing,Y Y A F 0.668 R-S4 N N M F 0.666 R-W N Y M P 0.664 R-S4 Y Y M P 0.664 R-SU4 Y Y M P 0.663 R-L N N M P 0.661 • R-SU4 N N M F 0.658 R-1,Metric Significance Testing,
"Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE}
==========================================================================================
4. Metric Significance Testing -- 83/126
==========================================================================================
Y Y A F 0.668 R-S4 N N M F 0.666 R-W N Y M P 0.664 R-S4 Y Y M P 0.664 R-SU4 Y Y M P 0.663 R-L N N M P 0.661 • R-SU4 N N M F 0.658 R-1",1862791,Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE},"0. abstract
1. Introduction
2. Related Work
3. Summarization Metric Evaluation
4. Metric Significance Testing
5. Human Assessment Combinations
6. Conclusions
",2015,A F 0.671 R-S4 N Y M R 0.670 R-S4 Y N M P 0.670 R-SU4,Metric Significance Testing,N Y A F 0.656 R-W Y Y M P 0.656 R-S4 N Y,Metric Significance Testing,
"Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE}
==========================================================================================
4. Metric Significance Testing -- 84/126
==========================================================================================
N Y A F 0.656 R-W Y Y M P 0.656 R-S4 N Y",1862792,Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE},"0. abstract
1. Introduction
2. Related Work
3. Summarization Metric Evaluation
4. Metric Significance Testing
5. Human Assessment Combinations
6. Conclusions
",2015,Y Y A F 0.668 R-S4 N N M F 0.666 R-W N Y M P 0.664 R-S4 Y Y M P 0.664 R-SU4 Y Y M P 0.663 R-L N N M P 0.661 • R-SU4 N N M F 0.658 R-1,Metric Significance Testing,A R 0.656 R-L Y N M P 0.656 • R-W N Y,Metric Significance Testing,
"Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE}
==========================================================================================
4. Metric Significance Testing -- 85/126
==========================================================================================
A R 0.656 R-L Y N M P 0.656 • R-W N Y",1862793,Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE},"0. abstract
1. Introduction
2. Related Work
3. Summarization Metric Evaluation
4. Metric Significance Testing
5. Human Assessment Combinations
6. Conclusions
",2015,N Y A F 0.656 R-W Y Y M P 0.656 R-S4 N Y,Metric Significance Testing,A F 0.655 R-1 N Y M F 0.653 R-L N Y A F 0.652 R-1 Y Y M P,Metric Significance Testing,
"Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE}
==========================================================================================
4. Metric Significance Testing -- 86/126
==========================================================================================
A F 0.655 R-1 N Y M F 0.653 R-L N Y A F 0.652 R-1 Y Y M P",1862794,Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE},"0. abstract
1. Introduction
2. Related Work
3. Summarization Metric Evaluation
4. Metric Significance Testing
5. Human Assessment Combinations
6. Conclusions
",2015,A R 0.656 R-L Y N M P 0.656 • R-W N Y,Metric Significance Testing,0.651 R-S4 Y Y M F 0.649 R-1 Y Y,Metric Significance Testing,
"Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE}
==========================================================================================
4. Metric Significance Testing -- 87/126
==========================================================================================
0.651 R-S4 Y Y M F 0.649 R-1 Y Y",1862795,Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE},"0. abstract
1. Introduction
2. Related Work
3. Summarization Metric Evaluation
4. Metric Significance Testing
5. Human Assessment Combinations
6. Conclusions
",2015,A F 0.655 R-1 N Y M F 0.653 R-L N Y A F 0.652 R-1 Y Y M P,Metric Significance Testing,A F 0.649 R-SU4 Y Y M F 0.649 R-SU4 N Y M R 0.646 R-L N Y M P 0.645 R-W N Y M F 0.642 R-W Y Y A F 0.642 R-4 Y N M R 0.641 R-S4 Y Y A R 0.641 R-4 Y N M F 0.639 Metric Stemming RSW Ave./Med P/R/F r R-L Y Y A F 0.638 R-1 N N A F 0.637 R-S4 Y N M F 0.634 R-4 Y N M P,Metric Significance Testing,
"Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE}
==========================================================================================
4. Metric Significance Testing -- 88/126
==========================================================================================
A F 0.649 R-SU4 Y Y M F 0.649 R-SU4 N Y M R 0.646 R-L N Y M P 0.645 R-W N Y M F 0.642 R-W Y Y A F 0.642 R-4 Y N M R 0.641 R-S4 Y Y A R 0.641 R-4 Y N M F 0.639 Metric Stemming RSW Ave./Med P/R/F r R-L Y Y A F 0.638 R-1 N N A F 0.637 R-S4 Y N M F 0.634 R-4 Y N M P",1862796,Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE},"0. abstract
1. Introduction
2. Related Work
3. Summarization Metric Evaluation
4. Metric Significance Testing
5. Human Assessment Combinations
6. Conclusions
",2015,0.651 R-S4 Y Y M F 0.649 R-1 Y Y,Metric Significance Testing,N N M F 0.634 R-SU4 N Y,Metric Significance Testing,
"Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE}
==========================================================================================
4. Metric Significance Testing -- 89/126
==========================================================================================
N N M F 0.634 R-SU4 N Y",1862797,Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE},"0. abstract
1. Introduction
2. Related Work
3. Summarization Metric Evaluation
4. Metric Significance Testing
5. Human Assessment Combinations
6. Conclusions
",2015,A F 0.649 R-SU4 Y Y M F 0.649 R-SU4 N Y M R 0.646 R-L N Y M P 0.645 R-W N Y M F 0.642 R-W Y Y A F 0.642 R-4 Y N M R 0.641 R-S4 Y Y A R 0.641 R-4 Y N M F 0.639 Metric Stemming RSW Ave./Med P/R/F r R-L Y Y A F 0.638 R-1 N N A F 0.637 R-S4 Y N M F 0.634 R-4 Y N M P,Metric Significance Testing,A R 0.633 R-L Y Y M P 0.633 R-SU4 Y Y M R 0.631 R-1,Metric Significance Testing,
