id,text,doc_id,paper_title,paper_structure,year,prev_text,prev_section,next_text,next_section,label,Comments
46567,"An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System
==========================================================================================
4. v~(v AUXV) O) -- 25/28
==========================================================================================
0. Implementing the Evaluation Strategies -- 13/16
------------------------------------------------------------------------------------------
It has to bc j~oted that some derivations that termhmte when feature descriptions are evaluated, may not terminate if they are ignored.",706140,An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System,"0. abstract
1. Introduction
2. • Granunar representation and organizati(m • Interaction between CFG parsing and unilication
3. The HPSG-Based Japanese Grammars
4. v~(v AUXV) O)
5. 5
6. Discussion
7. Conclusion
",1992,"If either or both of the argument feature structures of the unification have not been evaluated, they are recursively evaluated to get the target feature structure. ",Implementing the Evaluation Strategies,"For example, it is possible to write a rule for unbounded dependency like (2), in which m~ element in tile subcat feature is moved to the slash feature, to introduce slashed categories dynamically 3. ",Implementing the Evaluation Strategies,,
46568,"An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System
==========================================================================================
4. v~(v AUXV) O) -- 26/28
==========================================================================================
0. Implementing the Evaluation Strategies -- 14/16
------------------------------------------------------------------------------------------
For example, it is possible to write a rule for unbounded dependency like (2), in which m~ element in tile subcat feature is moved to the slash feature, to introduce slashed categories dynamically 3. ",706141,An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System,"0. abstract
1. Introduction
2. • Granunar representation and organizati(m • Interaction between CFG parsing and unilication
3. The HPSG-Based Japanese Grammars
4. v~(v AUXV) O)
5. 5
6. Discussion
7. Conclusion
",1992,"It has to bc j~oted that some derivations that termhmte when feature descriptions are evaluated, may not terminate if they are ignored.",Implementing the Evaluation Strategies,--~ (~) (2) Ignoring feature descriptions in the rule may cause aal infinite loop.,Implementing the Evaluation Strategies,,
46569,"An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System
==========================================================================================
4. v~(v AUXV) O) -- 27/28
==========================================================================================
0. Implementing the Evaluation Strategies -- 15/16
------------------------------------------------------------------------------------------
--~ (~) (2) Ignoring feature descriptions in the rule may cause aal infinite loop.",706142,An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System,"0. abstract
1. Introduction
2. • Granunar representation and organizati(m • Interaction between CFG parsing and unilication
3. The HPSG-Based Japanese Grammars
4. v~(v AUXV) O)
5. 5
6. Discussion
7. Conclusion
",1992,"For example, it is possible to write a rule for unbounded dependency like (2), in which m~ element in tile subcat feature is moved to the slash feature, to introduce slashed categories dynamically 3. ",Implementing the Evaluation Strategies,"Therefore, feature descriptions arc forced to be evaluated, when rules that cause a loop are encountered in late unification.",Implementing the Evaluation Strategies,,
46570,"An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System
==========================================================================================
4. v~(v AUXV) O) -- 28/28
==========================================================================================
0. Implementing the Evaluation Strategies -- 16/16
------------------------------------------------------------------------------------------
Therefore, feature descriptions arc forced to be evaluated, when rules that cause a loop are encountered in late unification.",706143,An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System,"0. abstract
1. Introduction
2. • Granunar representation and organizati(m • Interaction between CFG parsing and unilication
3. The HPSG-Based Japanese Grammars
4. v~(v AUXV) O)
5. 5
6. Discussion
7. Conclusion
",1992,--~ (~) (2) Ignoring feature descriptions in the rule may cause aal infinite loop.,Implementing the Evaluation Strategies,Experiment Tile effectiveness of the strategies proposed in this paper call be judged by observing their behavior in practice.,5,,
46571,"An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System
==========================================================================================
6. Discussion -- 1/25
==========================================================================================
The relationship between inlmt length and 1)arsing time with resl)CCt to grammar gramllarity is shown ill Figure 3.",706144,An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System,"0. abstract
1. Introduction
2. • Granunar representation and organizati(m • Interaction between CFG parsing and unilication
3. The HPSG-Based Japanese Grammars
4. v~(v AUXV) O)
5. 5
6. Discussion
7. Conclusion
",1992,"Moreover, when tile mediuulgrained grauunar rules and tile late unification mode m'e combined, tile new parser runs 3.5 times fmqter than till', l/revklus olle using the coarse-grained grammar rules and the early unities|ion.",5,"Ill general, tim medimn grained ru/e.s pertormed bet, ter than the coarse grained rules.",Discussion,,
46572,"An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System
==========================================================================================
6. Discussion -- 2/25
==========================================================================================
Ill general, tim medimn grained ru/e.s pertormed bet, ter than the coarse grained rules.",706145,An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System,"0. abstract
1. Introduction
2. • Granunar representation and organizati(m • Interaction between CFG parsing and unilication
3. The HPSG-Based Japanese Grammars
4. v~(v AUXV) O)
5. 5
6. Discussion
7. Conclusion
",1992,The relationship between inlmt length and 1)arsing time with resl)CCt to grammar gramllarity is shown ill Figure 3.,Discussion,"This 13:lldency beCOllles dearer, *is tile 8elltellee lellg].h ill~ crelmes.",Discussion,result,
46573,"An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System
==========================================================================================
6. Discussion -- 3/25
==========================================================================================
This 13:lldency beCOllles dearer, *is tile 8elltellee lellg].h ill~ crelmes.",706146,An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System,"0. abstract
1. Introduction
2. • Granunar representation and organizati(m • Interaction between CFG parsing and unilication
3. The HPSG-Based Japanese Grammars
4. v~(v AUXV) O)
5. 5
6. Discussion
7. Conclusion
",1992,"Ill general, tim medimn grained ru/e.s pertormed bet, ter than the coarse grained rules.",Discussion,This reslllLs from the redllction of disjunc.. tiw!,Discussion,error,
46574,"An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System
==========================================================================================
6. Discussion -- 4/25
==========================================================================================
This reslllLs from the redllction of disjunc.. tiw!",706147,An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System,"0. abstract
1. Introduction
2. • Granunar representation and organizati(m • Interaction between CFG parsing and unilication
3. The HPSG-Based Japanese Grammars
4. v~(v AUXV) O)
5. 5
6. Discussion
7. Conclusion
",1992,"This 13:lldency beCOllles dearer, *is tile 8elltellee lellg].h ill~ crelmes.",Discussion,feature descriptions whose computational cost in-,Discussion,error,
46575,"An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System
==========================================================================================
6. Discussion -- 5/25
==========================================================================================
feature descriptions whose computational cost in-",706148,An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System,"0. abstract
1. Introduction
2. • Granunar representation and organizati(m • Interaction between CFG parsing and unilication
3. The HPSG-Based Japanese Grammars
4. v~(v AUXV) O)
5. 5
6. Discussion
7. Conclusion
",1992,This reslllLs from the redllction of disjunc.. tiw!,Discussion,"However, we occasionally encounter sentences which are parsed faster using coarse-grained rules rather than medium-grained rules.",Discussion,error,
46576,"An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System
==========================================================================================
6. Discussion -- 6/25
==========================================================================================
However, we occasionally encounter sentences which are parsed faster using coarse-grained rules rather than medium-grained rules.",706149,An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System,"0. abstract
1. Introduction
2. • Granunar representation and organizati(m • Interaction between CFG parsing and unilication
3. The HPSG-Based Japanese Grammars
4. v~(v AUXV) O)
5. 5
6. Discussion
7. Conclusion
",1992,feature descriptions whose computational cost in-,Discussion,This is because the increase in the atomic CFG parsing cost exceeds the reduction of tbe unification cost. ,Discussion,result,
46577,"An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System
==========================================================================================
6. Discussion -- 7/25
==========================================================================================
This is because the increase in the atomic CFG parsing cost exceeds the reduction of tbe unification cost. ",706150,An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System,"0. abstract
1. Introduction
2. • Granunar representation and organizati(m • Interaction between CFG parsing and unilication
3. The HPSG-Based Japanese Grammars
4. v~(v AUXV) O)
5. 5
6. Discussion
7. Conclusion
",1992,"However, we occasionally encounter sentences which are parsed faster using coarse-grained rules rather than medium-grained rules.",Discussion,The relationship between input length and parsing time with respect to unification evaluation mode is shown in Figure 4.,Discussion,result,
46578,"An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System
==========================================================================================
6. Discussion -- 8/25
==========================================================================================
The relationship between input length and parsing time with respect to unification evaluation mode is shown in Figure 4.",706151,An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System,"0. abstract
1. Introduction
2. • Granunar representation and organizati(m • Interaction between CFG parsing and unilication
3. The HPSG-Based Japanese Grammars
4. v~(v AUXV) O)
5. 5
6. Discussion
7. Conclusion
",1992,This is because the increase in the atomic CFG parsing cost exceeds the reduction of tbe unification cost. ,Discussion,This shows that the late unification mode is significantly more efficient than the early unification mode.,Discussion,,
46579,"An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System
==========================================================================================
6. Discussion -- 9/25
==========================================================================================
This shows that the late unification mode is significantly more efficient than the early unification mode.",706152,An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System,"0. abstract
1. Introduction
2. • Granunar representation and organizati(m • Interaction between CFG parsing and unilication
3. The HPSG-Based Japanese Grammars
4. v~(v AUXV) O)
5. 5
6. Discussion
7. Conclusion
",1992,The relationship between input length and parsing time with respect to unification evaluation mode is shown in Figure 4.,Discussion,"It also shows that the parsing time in the late unification mode seems to be lmlynomial (not exponential) in the input length, while that in the early unification mode varies widely and irregnlarly.",Discussion,result,
46580,"An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System
==========================================================================================
6. Discussion -- 10/25
==========================================================================================
It also shows that the parsing time in the late unification mode seems to be lmlynomial (not exponential) in the input length, while that in the early unification mode varies widely and irregnlarly.",706153,An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System,"0. abstract
1. Introduction
2. • Granunar representation and organizati(m • Interaction between CFG parsing and unilication
3. The HPSG-Based Japanese Grammars
4. v~(v AUXV) O)
5. 5
6. Discussion
7. Conclusion
",1992,This shows that the late unification mode is significantly more efficient than the early unification mode.,Discussion,"This is because the parsing time in tile late unification mode is mainly predominated by the cost of atomic CFG parsing by dclaying unification, whereas the parsing tiule in the early unification mode is mainly predominated by the cost of unification. ",Discussion,result,
46581,"An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System
==========================================================================================
6. Discussion -- 11/25
==========================================================================================
This is because the parsing time in tile late unification mode is mainly predominated by the cost of atomic CFG parsing by dclaying unification, whereas the parsing tiule in the early unification mode is mainly predominated by the cost of unification. ",706154,An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System,"0. abstract
1. Introduction
2. • Granunar representation and organizati(m • Interaction between CFG parsing and unilication
3. The HPSG-Based Japanese Grammars
4. v~(v AUXV) O)
5. 5
6. Discussion
7. Conclusion
",1992,"It also shows that the parsing time in the late unification mode seems to be lmlynomial (not exponential) in the input length, while that in the early unification mode varies widely and irregnlarly.",Discussion,We have demonstrated tbc effectiveness of combining medium-grained phrase structure rules with late unification.,Discussion,result,
46582,"An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System
==========================================================================================
6. Discussion -- 12/25
==========================================================================================
We have demonstrated tbc effectiveness of combining medium-grained phrase structure rules with late unification.",706155,An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System,"0. abstract
1. Introduction
2. • Granunar representation and organizati(m • Interaction between CFG parsing and unilication
3. The HPSG-Based Japanese Grammars
4. v~(v AUXV) O)
5. 5
6. Discussion
7. Conclusion
",1992,"This is because the parsing time in tile late unification mode is mainly predominated by the cost of atomic CFG parsing by dclaying unification, whereas the parsing tiule in the early unification mode is mainly predominated by the cost of unification. ",Discussion,Experiment results suggest that new prospective techniques for speeding up ratificationbased parsing exist. ,Discussion,result,
46583,"An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System
==========================================================================================
6. Discussion -- 13/25
==========================================================================================
Experiment results suggest that new prospective techniques for speeding up ratificationbased parsing exist. ",706156,An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System,"0. abstract
1. Introduction
2. • Granunar representation and organizati(m • Interaction between CFG parsing and unilication
3. The HPSG-Based Japanese Grammars
4. v~(v AUXV) O)
5. 5
6. Discussion
7. Conclusion
",1992,We have demonstrated tbc effectiveness of combining medium-grained phrase structure rules with late unification.,Discussion,"The first is automatic transformation of phrase structure rules, which converts disjunctions in the feature descriptions into atomic phrase structure rifles.",Discussion,result,
46584,"An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System
==========================================================================================
6. Discussion -- 14/25
==========================================================================================
The first is automatic transformation of phrase structure rules, which converts disjunctions in the feature descriptions into atomic phrase structure rifles.",706157,An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System,"0. abstract
1. Introduction
2. • Granunar representation and organizati(m • Interaction between CFG parsing and unilication
3. The HPSG-Based Japanese Grammars
4. v~(v AUXV) O)
5. 5
6. Discussion
7. Conclusion
",1992,Experiment results suggest that new prospective techniques for speeding up ratificationbased parsing exist. ,Discussion,"Some disjunctions such as subcat slash scrambling are so reguhu"" that it seems possible to exl)and them into a set of CF(; rules using forlnal i)rocedures.",Discussion,result,
46585,"An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System
==========================================================================================
6. Discussion -- 15/25
==========================================================================================
Some disjunctions such as subcat slash scrambling are so reguhu"" that it seems possible to exl)and them into a set of CF(; rules using forlnal i)rocedures.",706158,An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System,"0. abstract
1. Introduction
2. • Granunar representation and organizati(m • Interaction between CFG parsing and unilication
3. The HPSG-Based Japanese Grammars
4. v~(v AUXV) O)
5. 5
6. Discussion
7. Conclusion
",1992,"The first is automatic transformation of phrase structure rules, which converts disjunctions in the feature descriptions into atomic phrase structure rifles.",Discussion,"If the grammar compiler can perform this kind of transformation automatically, we can gain efficiency without losing grammar maintainability. ",Discussion,result,
46586,"An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System
==========================================================================================
6. Discussion -- 16/25
==========================================================================================
If the grammar compiler can perform this kind of transformation automatically, we can gain efficiency without losing grammar maintainability. ",706159,An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System,"0. abstract
1. Introduction
2. • Granunar representation and organizati(m • Interaction between CFG parsing and unilication
3. The HPSG-Based Japanese Grammars
4. v~(v AUXV) O)
5. 5
6. Discussion
7. Conclusion
",1992,"Some disjunctions such as subcat slash scrambling are so reguhu"" that it seems possible to exl)and them into a set of CF(; rules using forlnal i)rocedures.",Discussion,The second is feature-sensitive lazy unification.,Discussion,result,
46587,"An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System
==========================================================================================
6. Discussion -- 17/25
==========================================================================================
The second is feature-sensitive lazy unification.",706160,An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System,"0. abstract
1. Introduction
2. • Granunar representation and organizati(m • Interaction between CFG parsing and unilication
3. The HPSG-Based Japanese Grammars
4. v~(v AUXV) O)
5. 5
6. Discussion
7. Conclusion
",1992,"If the grammar compiler can perform this kind of transformation automatically, we can gain efficiency without losing grammar maintainability. ",Discussion,"Unilication is used for both huihling up a structure using infornratiou-propugat, ion and blocking rule a Fplication using constraint-checking.",Discussion,result,
46588,"An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System
==========================================================================================
6. Discussion -- 18/25
==========================================================================================
Unilication is used for both huihling up a structure using infornratiou-propugat, ion and blocking rule a Fplication using constraint-checking.",706161,An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System,"0. abstract
1. Introduction
2. • Granunar representation and organizati(m • Interaction between CFG parsing and unilication
3. The HPSG-Based Japanese Grammars
4. v~(v AUXV) O)
5. 5
6. Discussion
7. Conclusion
",1992,The second is feature-sensitive lazy unification.,Discussion,"If the grammar compiler can separately output those features for constraint-checking such ~ syntactic llcatnrcs, and those for information-propagation such as semantic rel)resental;ions , irrelevant subparses can be pruned efficiently by evaluating the constraint-checking features first.",Discussion,result,
46589,"An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System
==========================================================================================
6. Discussion -- 19/25
==========================================================================================
If the grammar compiler can separately output those features for constraint-checking such ~ syntactic llcatnrcs, and those for information-propagation such as semantic rel)resental;ions , irrelevant subparses can be pruned efficiently by evaluating the constraint-checking features first.",706162,An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System,"0. abstract
1. Introduction
2. • Granunar representation and organizati(m • Interaction between CFG parsing and unilication
3. The HPSG-Based Japanese Grammars
4. v~(v AUXV) O)
5. 5
6. Discussion
7. Conclusion
",1992,"Unilication is used for both huihling up a structure using infornratiou-propugat, ion and blocking rule a Fplication using constraint-checking.",Discussion,"Unification is an associative and comnm-tative operation, so the same results from the featuresensitive lazy unification are assured. ",Discussion,result,
46590,"An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System
==========================================================================================
6. Discussion -- 20/25
==========================================================================================
Unification is an associative and comnm-tative operation, so the same results from the featuresensitive lazy unification are assured. ",706163,An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System,"0. abstract
1. Introduction
2. • Granunar representation and organizati(m • Interaction between CFG parsing and unilication
3. The HPSG-Based Japanese Grammars
4. v~(v AUXV) O)
5. 5
6. Discussion
7. Conclusion
",1992,"If the grammar compiler can separately output those features for constraint-checking such ~ syntactic llcatnrcs, and those for information-propagation such as semantic rel)resental;ions , irrelevant subparses can be pruned efficiently by evaluating the constraint-checking features first.",Discussion,The third is parallel implementation of a unification-based parser based on late unification (pipe-line strategy).,Discussion,result,
46591,"An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System
==========================================================================================
6. Discussion -- 21/25
==========================================================================================
The third is parallel implementation of a unification-based parser based on late unification (pipe-line strategy).",706164,An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System,"0. abstract
1. Introduction
2. • Granunar representation and organizati(m • Interaction between CFG parsing and unilication
3. The HPSG-Based Japanese Grammars
4. v~(v AUXV) O)
5. 5
6. Discussion
7. Conclusion
",1992,"Unification is an associative and comnm-tative operation, so the same results from the featuresensitive lazy unification are assured. ",Discussion,"In early unification (step-by-step strategy), it is hard to perform parsing in parallel because the CFG parsing process and the unification process depend strongly on each other.",Discussion,result,
46592,"An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System
==========================================================================================
6. Discussion -- 22/25
==========================================================================================
In early unification (step-by-step strategy), it is hard to perform parsing in parallel because the CFG parsing process and the unification process depend strongly on each other.",706165,An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System,"0. abstract
1. Introduction
2. • Granunar representation and organizati(m • Interaction between CFG parsing and unilication
3. The HPSG-Based Japanese Grammars
4. v~(v AUXV) O)
5. 5
6. Discussion
7. Conclusion
",1992,The third is parallel implementation of a unification-based parser based on late unification (pipe-line strategy).,Discussion,"However, both processes are completely separated in the pipe-line strategy .",Discussion,result,
46593,"An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System
==========================================================================================
6. Discussion -- 23/25
==========================================================================================
However, both processes are completely separated in the pipe-line strategy .",706166,An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System,"0. abstract
1. Introduction
2. • Granunar representation and organizati(m • Interaction between CFG parsing and unilication
3. The HPSG-Based Japanese Grammars
4. v~(v AUXV) O)
5. 5
6. Discussion
7. Conclusion
",1992,"In early unification (step-by-step strategy), it is hard to perform parsing in parallel because the CFG parsing process and the unification process depend strongly on each other.",Discussion,"Therefore, it is easy to introduce the existing parallel algorithms to both CFG parsing and unification.",Discussion,result,
46594,"An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System
==========================================================================================
6. Discussion -- 24/25
==========================================================================================
Therefore, it is easy to introduce the existing parallel algorithms to both CFG parsing and unification.",706167,An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System,"0. abstract
1. Introduction
2. • Granunar representation and organizati(m • Interaction between CFG parsing and unilication
3. The HPSG-Based Japanese Grammars
4. v~(v AUXV) O)
5. 5
6. Discussion
7. Conclusion
",1992,"However, both processes are completely separated in the pipe-line strategy .",Discussion,"It is estimated that most feature descriptions can be evaluated in parallel, at least, at the ]exical level, because unification-based grammars such as IIPSG derive phrase structure by iteratively propagating the local constraints.",Discussion,result,
46595,"An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System
==========================================================================================
6. Discussion -- 25/25
==========================================================================================
It is estimated that most feature descriptions can be evaluated in parallel, at least, at the ]exical level, because unification-based grammars such as IIPSG derive phrase structure by iteratively propagating the local constraints.",706168,An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System,"0. abstract
1. Introduction
2. • Granunar representation and organizati(m • Interaction between CFG parsing and unilication
3. The HPSG-Based Japanese Grammars
4. v~(v AUXV) O)
5. 5
6. Discussion
7. Conclusion
",1992,"Therefore, it is easy to introduce the existing parallel algorithms to both CFG parsing and unification.",Discussion,"]n this paper, we have proposed two techniques for implementing an efficient unification-based parsing system, which, when combined, significantly improve the overall performance.",Conclusion,result,
46596,"An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System
==========================================================================================
7. Conclusion -- 1/7
==========================================================================================
]n this paper, we have proposed two techniques for implementing an efficient unification-based parsing system, which, when combined, significantly improve the overall performance.",706169,An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System,"0. abstract
1. Introduction
2. • Granunar representation and organizati(m • Interaction between CFG parsing and unilication
3. The HPSG-Based Japanese Grammars
4. v~(v AUXV) O)
5. 5
6. Discussion
7. Conclusion
",1992,"It is estimated that most feature descriptions can be evaluated in parallel, at least, at the ]exical level, because unification-based grammars such as IIPSG derive phrase structure by iteratively propagating the local constraints.",Discussion,The first is changing the granularity of the context-free phrase structure rules into medium-grained rules.,Conclusion,contribution-AIC#result,
46597,"An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System
==========================================================================================
7. Conclusion -- 2/7
==========================================================================================
The first is changing the granularity of the context-free phrase structure rules into medium-grained rules.",706170,An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System,"0. abstract
1. Introduction
2. • Granunar representation and organizati(m • Interaction between CFG parsing and unilication
3. The HPSG-Based Japanese Grammars
4. v~(v AUXV) O)
5. 5
6. Discussion
7. Conclusion
",1992,"]n this paper, we have proposed two techniques for implementing an efficient unification-based parsing system, which, when combined, significantly improve the overall performance.",Conclusion,This enables us to reduce the amount of unification for feature descriptions without intractably increasing the number of phrase structure rules.,Conclusion,contribution-AIC,
46598,"An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System
==========================================================================================
7. Conclusion -- 3/7
==========================================================================================
This enables us to reduce the amount of unification for feature descriptions without intractably increasing the number of phrase structure rules.",706171,An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System,"0. abstract
1. Introduction
2. • Granunar representation and organizati(m • Interaction between CFG parsing and unilication
3. The HPSG-Based Japanese Grammars
4. v~(v AUXV) O)
5. 5
6. Discussion
7. Conclusion
",1992,The first is changing the granularity of the context-free phrase structure rules into medium-grained rules.,Conclusion,The second is late unification in which the unification for feature descriptions is delayed until a complete CFG parse is found.,Conclusion,result,
46599,"An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System
==========================================================================================
7. Conclusion -- 4/7
==========================================================================================
The second is late unification in which the unification for feature descriptions is delayed until a complete CFG parse is found.",706172,An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System,"0. abstract
1. Introduction
2. • Granunar representation and organizati(m • Interaction between CFG parsing and unilication
3. The HPSG-Based Japanese Grammars
4. v~(v AUXV) O)
5. 5
6. Discussion
7. Conclusion
",1992,This enables us to reduce the amount of unification for feature descriptions without intractably increasing the number of phrase structure rules.,Conclusion,This saves unnecessary copies of feature structures which are wasted for irrelevant subparses. ,Conclusion,contribution-AIC,
46600,"An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System
==========================================================================================
7. Conclusion -- 5/7
==========================================================================================
This saves unnecessary copies of feature structures which are wasted for irrelevant subparses. ",706173,An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System,"0. abstract
1. Introduction
2. • Granunar representation and organizati(m • Interaction between CFG parsing and unilication
3. The HPSG-Based Japanese Grammars
4. v~(v AUXV) O)
5. 5
6. Discussion
7. Conclusion
",1992,The second is late unification in which the unification for feature descriptions is delayed until a complete CFG parse is found.,Conclusion,We have tested the time behavior of the parsing system using two granunars of different granularity (coarse/medium) and two different strategies for invoking unification (early/late).,Conclusion,contribution-AIC,
46601,"An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System
==========================================================================================
7. Conclusion -- 6/7
==========================================================================================
We have tested the time behavior of the parsing system using two granunars of different granularity (coarse/medium) and two different strategies for invoking unification (early/late).",706174,An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System,"0. abstract
1. Introduction
2. • Granunar representation and organizati(m • Interaction between CFG parsing and unilication
3. The HPSG-Based Japanese Grammars
4. v~(v AUXV) O)
5. 5
6. Discussion
7. Conclusion
",1992,This saves unnecessary copies of feature structures which are wasted for irrelevant subparses. ,Conclusion,"It is proved that, on average, late unification using medium-grained rules parses 3.5 times fester than the previous early unification using coarse-grained rules.",Conclusion,,
46602,"An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System
==========================================================================================
7. Conclusion -- 7/7
==========================================================================================
It is proved that, on average, late unification using medium-grained rules parses 3.5 times fester than the previous early unification using coarse-grained rules.",706175,An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System,"0. abstract
1. Introduction
2. • Granunar representation and organizati(m • Interaction between CFG parsing and unilication
3. The HPSG-Based Japanese Grammars
4. v~(v AUXV) O)
5. 5
6. Discussion
7. Conclusion
",1992,We have tested the time behavior of the parsing system using two granunars of different granularity (coarse/medium) and two different strategies for invoking unification (early/late).,Conclusion,,,result,
46603,"==========================================================================================
Annotator feedback
==========================================================================================

You just finished annotating the article entitled <<An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System>>. Please answer following questions: 

1. Do you think that this article was difficult to understand, in a way that may have affected the quality of your annotations, because of its technicity / because it handles subjects you are unfamiliar with ?

Please add any label of your choice if your answer is yes.",706175,An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System,"0. abstract
1. Introduction
2. • Granunar representation and organizati(m • Interaction between CFG parsing and unilication
3. The HPSG-Based Japanese Grammars
4. v~(v AUXV) O)
5. 5
6. Discussion
7. Conclusion
",1992,,,,,context-AIC,
